key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
895,"大规模追击任务：讨伐邪龙眷属","龙族利用强大的魔力支配了一些甲鳞纲的魔物做眷属。请前往敌阵翻云雾海，讨伐龙族眷属。小心它们跑回龙族主人身边。",151,3,1,4,54,20,10,2002,2300,0,0,34,268,2002,80014,65752,True,1,2.4,0,7812,465,7,2,5581915,110087,True,5891048,14
896,"迎击任务：支援蔷薇骑兵团","驻守于云顶营地的蔷薇骑兵团正在请求支援。请前往当地清除对巡逻部队造成威胁的魔物。用狩猎冠恐鸟的肉作饵即可引出肉食性魔物。",151,3,1,4,56,20,1,2100,2300,0,0,34,268,2100,80014,65753,True,1,0.6,0,1504,461,9,5,5581915,110088,True,5891107,14
897,"巡逻任务：巡视云顶","此为对艾因哈特家蔷薇骑兵团进行支援的任务。请前往阿巴拉提亚云海，代替人手不足的蔷薇骑兵团巡逻指定区域。发现构成威胁的魔物后清除它们，确保营地的安全。",151,3,1,4,56,20,1,2100,2300,0,0,34,268,2100,80014,65754,True,1,0.6,0,1426,461,11,5,5581915,110088,True,5891108,14
898,"搜索任务：自给自足的关键","很少有机会能从本国进行物资补给的云顶方面只能自给自足开始进行粮食生产。虽然他们发出了这方面的协助请求，但神殿骑士团并没有合适人选。请赶赴现场收集上等肥料。",153,3,1,4,56,20,1,2100,2300,0,0,34,268,2100,80014,65755,True,1,0.6,0,958,461,40,5,5581915,110088,True,5891109,14
899,"大规模迎击任务：支援蔷薇骑兵团","驻守于云顶营地的蔷薇骑兵团正在请求支援。请前往当地清除对巡逻部队造成威胁的魔物。用狩猎冠恐鸟的肉作饵即可引出肉食性魔物。",151,3,1,4,56,20,10,2100,2300,0,0,34,268,2100,80014,65756,True,1,2.4,0,9538,466,9,2,5581915,110088,True,5891107,14
900,"大规模巡逻任务：巡视云顶","此为对艾因哈特家蔷薇骑兵团进行支援的任务。请前往阿巴拉提亚云海，代替人手不足的蔷薇骑兵团巡逻指定区域。发现构成威胁的魔物后清除它们，确保营地的安全。",151,3,1,4,56,20,10,2100,2300,0,0,34,268,2100,80014,65757,True,1,2.4,0,9538,466,11,2,5581915,110088,True,5891108,14
901,"大规模搜索任务：自给自足的关键","很少有机会能从本国进行物资补给的云顶方面只能自给自足开始进行粮食生产。虽然他们发出了这方面的协助请求，但神殿骑士团并没有合适人选。请赶赴现场收集上等肥料。",153,3,1,4,56,20,10,2100,2300,0,0,34,268,2100,80014,65758,True,1,2.4,0,4858,466,40,2,5581915,110088,True,5891109,14
902,"追击任务：报复哥布林族集团","我方收到被通缉中的异端者潜伏在龙堡内陆低地的情报后，向该地区派遣了追击部队。但却遭到了在当地驻扎的哥布林族集团的攻击，被迫撤退。请向无法无天的哥布林族进行报复。",155,3,1,4,58,20,1,2001,2300,0,0,34,268,2001,80014,65759,True,1,0.6,0,1610,462,7,5,5581915,110086,True,5888234,14
903,"焚书任务：回收禁书«青眼怪物»","神殿骑士团的追击部队解决了通缉中的异端者，但封印着妖异的禁书却在激烈的战斗中散落了。请前往龙堡内陆低地回收禁书的书页，连同被封印的妖异一起净化掉。",155,3,1,4,58,20,1,2001,2300,0,0,34,268,2001,80014,65760,True,1,0.6,0,1358,462,8,5,5581915,110086,True,5888235,14
904,"怀柔任务：对龙毒素的研究对象","现正在进行对龙毒素的研究。如果能捕获到带毒魔物中有名的魔界花，应该可以对研究起到很大的推动作用，但奈何我们对它的恶臭束手无策。请削弱目标，进行怀柔。",151,3,1,4,58,20,1,2001,2300,0,0,34,268,2001,80014,65761,True,1,0.6,0,1358,462,23,5,5581915,110086,True,5888236,14
905,"大规模追击任务：报复哥布林族集团","我方收到被通缉中的异端者潜伏在龙堡内陆低地的情报后，向该地区派遣了追击部队。但却遭到了在当地驻扎的哥布林族集团的攻击，被迫撤退。请向无法无天的哥布林族进行报复。",155,3,1,4,58,20,10,2001,2300,0,0,34,268,2001,80014,65762,True,1,2.4,0,10346,467,7,2,5581915,110086,True,5888234,14
906,"大规模焚书任务：回收禁书«青眼怪物»","神殿骑士团的追击部队解决了通缉中的异端者，但封印着妖异的禁书却在激烈的战斗中散落了。请前往龙堡内陆低地回收禁书的书页，连同被封印的妖异一起净化掉。",155,3,1,4,58,20,10,2001,2300,0,0,34,268,2001,80014,65763,True,1,2.4,0,9506,467,8,2,5581915,110086,True,5888235,14
907,"大规模怀柔任务：对龙毒素的研究对象","现正在进行对龙毒素的研究。如果能捕获到带毒魔物中有名的魔界花，应该可以对研究起到很大的推动作用，但奈何我们对它的恶臭束手无策。请削弱目标，进行怀柔。",151,3,1,4,58,20,10,2001,2300,0,0,34,268,2001,80014,65764,True,1,2.4,0,9926,467,23,2,5581915,110086,True,5888236,14
908,"制作委托：皇都修复用建材","龙族的进攻使伊修加德基础层受到了严重的破坏。虽然现在正以神殿骑士团的工兵队为中心进行修复工作，但建材非常紧缺。希望有人能提供平直的雪松木材。",153,6,5,4,50,0,1,2300,2300,0,0,9,269,62,80014,918025,True,0,1,103350,624,298,18,5,5852425,110089,True,0,14
909,"制作委托：皇都防卫用训练枪","现在神殿骑士团正在重整皇都的防卫体制。其中一条就是要编成一支守护皇都内部的义勇兵部队。特此募集义勇兵训练用的长枪。",151,6,5,4,50,0,1,2300,2300,0,0,9,269,62,80014,918026,True,0,1,334080,686,298,18,5,5852425,110089,True,0,14
910,"批发委托：弓术训练用弓","弓箭是对付拥有飞行能力的龙族非常有效的武器。因此我们准备进行大规模弓术训练，提高神殿骑士团的对空迎击能力。在此募集大批训练用的弓。",151,6,5,4,50,0,1,2300,2300,0,0,9,269,62,80014,918027,True,0,1,144480,248,303,26,5,5852425,110089,True,0,14
911,"大规模制作委托：皇都重建用建材","龙族的进攻使伊修加德基础层受到了严重的破坏。虽然现在正以神殿骑士团的工兵队为中心进行修复工作，但建材非常紧缺。希望有人能提供平直的雪松木材。",153,6,5,4,50,0,10,2300,2300,0,0,9,269,62,80014,918028,True,0,1,775170,3120,308,18,2,5852425,110089,True,0,14
912,"大规模制作委托：皇都防卫队的训练枪","现在神殿骑士团正在重整皇都的防卫体制。其中一条就是要编成一支守护皇都内部的义勇兵部队。特此募集义勇兵训练用的长枪。",151,6,5,4,50,0,10,2300,2300,0,0,9,269,62,80014,918029,True,0,1,1837480,3432,308,18,2,5852425,110089,True,0,14
913,"大规模批发委托：弓术训练用弓","弓箭是对付拥有飞行能力的龙族非常有效的武器。因此我们准备进行大规模弓术训练，提高神殿骑士团的对空迎击能力。在此募集大批训练用的弓。",151,6,5,4,50,0,10,2300,2300,0,0,9,269,62,80014,918030,True,0,1,240810,858,313,26,2,5852425,110089,True,0,14
914,"制作委托：弓术大会的奖品","本次神殿骑士团将要举办一场弓术大赛。各大名门都会从自己的骑兵团中精挑细选出好手来参加比试。希望有人能提供优质的弓作为奖品。",151,6,5,4,52,0,1,2300,2300,0,0,9,269,62,80014,918031,True,0,1,423990,749,299,18,5,5852425,110089,True,0,14
915,"制作委托：纪念品钓竿","某贵族向神殿骑士团捐赠了很多经费。为了表达感谢，我们想回赠一件纪念品。对方的兴趣是钓鱼，期望有人能制作一件与之相关的逸品。",153,6,5,4,52,0,1,2300,2300,0,0,9,269,62,80014,918032,True,0,1,349400,749,299,18,5,5852425,110089,True,0,14
916,"批发委托：赠与协助者的项链","市民们对神殿骑士团推行的皇都再建计划提供了很大的帮助。为了向市民们表达感谢，特此大量筹集祈祷用的木雕项链。",153,6,5,4,52,0,1,2300,2300,0,0,9,269,62,80014,918033,True,0,1,154140,315,304,26,5,5852425,110089,True,0,14
917,"大规模制作委托：弓术大会的奖品","本次神殿骑士团将要举办一场弓术大赛。各大名门都会从自己的骑兵团中精挑细选出好手来参加比试。希望有人能提供优质的弓作为奖品。",151,6,5,4,52,0,10,2300,2300,0,0,9,269,62,80014,918034,True,0,1,2331940,3744,309,18,2,5852425,110089,True,0,14
918,"大规模制作委托：纪念品钓竿","某贵族向神殿骑士团捐赠了很多经费。为了表达感谢，我们想回赠一件纪念品。对方的兴趣是钓鱼，期望有人能制作一件与之相关的逸品。",153,6,5,4,52,0,10,2300,2300,0,0,9,269,62,80014,918035,True,0,1,1921700,3744,309,18,2,5852425,110089,True,0,14
919,"大规模批发委托：赠与协助者的项链","市民们对神殿骑士团推行的皇都再建计划提供了很大的帮助。为了向市民们表达感谢，特此大量筹集祈祷用的木雕项链。",153,6,5,4,52,0,10,2300,2300,0,0,9,269,62,80014,918036,True,0,1,256910,1092,314,26,2,5852425,110089,True,0,14
920,"制作委托：应用测试用法杖","圣恩达利姆神学院准备从明年将毕业的学员中选出有潜力成为神殿骑士团医师的人才。特此请人制作用于治疗魔法应用测试的法杖。还请细心打造。",154,6,5,4,54,0,1,2300,2300,0,0,9,269,62,80014,918037,True,0,1,407160,874,300,18,5,5852425,110089,True,0,14
921,"制作委托：神殿骑士团的裁缝工具","暴雪等恶劣天气导致难以在室外进行训练时，在室内的手工作业也成了一项重要的任务。自己亲手修缮装备已是家常便饭。因此本次望能购入新的裁缝工具。",153,6,5,4,54,0,1,2300,2300,0,0,9,269,62,80014,918038,True,0,1,473220,998,300,18,5,5852425,110089,True,0,14
922,"批发委托：制造货车用木材","补给部队的数台货车在龙族的猛攻中被破坏了。虽然想制造替代品，但合适的木材不足。募集兼具硬度与韧度的暗栗木木材。",153,6,5,4,54,0,1,2300,2300,0,0,9,269,62,80014,918039,True,0,1,87840,315,305,26,5,5852425,110089,True,0,14
923,"大规模制作委托：应用测试用法杖","圣恩达利姆神学院准备从明年将毕业的学员中选出有潜力成为神殿骑士团医师的人才。特此请人制作用于治疗魔法应用测试的法杖。还请细心打造。",154,6,5,4,54,0,10,2300,2300,0,0,9,269,62,80014,918040,True,0,1,2239400,4368,310,18,2,5852425,110089,True,0,14
924,"大规模制作委托：神殿骑士团的裁缝工具","暴雪等恶劣天气导致难以在室外进行训练时，在室内的手工作业也成了一项重要的任务。自己亲手修缮装备已是家常便饭。因此本次望能购入新的裁缝工具。",153,6,5,4,54,0,10,2300,2300,0,0,9,269,62,80014,918041,True,0,1,2602720,4992,310,18,2,5852425,110089,True,0,14
925,"大规模批发委托：制造货车用木材","补给部队的数台货车在龙族的猛攻中被破坏了。虽然想制造替代品，但合适的木材不足。募集兼具硬度与韧度的暗栗木木材。",153,6,5,4,54,0,10,2300,2300,0,0,9,269,62,80014,918042,True,0,1,146400,1092,315,26,2,5852425,110089,True,0,14
926,"制作委托：赠与木匠的腕环","我们想赠送装饰品给泽梅尔家的木匠们，作为协助修复对龙防御设施的报酬。最好是符合木匠身份的木雕腕环，在此请求刻木匠的帮忙。",153,6,5,4,56,0,1,2300,2300,0,0,9,269,62,80014,918043,True,0,1,338440,1123,301,18,5,5852425,110089,True,0,14
927,"制作委托：送往隼巢的弓","非常不幸，飞向隼巢的运输飞空艇被双足飞龙击坠了。为了填补这次损失的武器，希望刻木匠能协助制作高品质的弓。",153,6,5,4,56,0,1,2300,2300,0,0,9,269,62,80014,918044,True,0,1,656800,998,301,18,5,5852425,110089,True,0,14
928,"批发委托：义勇弓兵用面具","由伊修加德市民组成的义勇兵部队正在火热组建中。现特募集一批配给到新设弓兵部队的面具，请手艺高超的刻木匠予以协助。",151,6,5,4,56,0,1,2300,2300,0,0,9,269,62,80014,918045,True,0,1,320970,361,306,26,5,5852425,110089,True,0,14
929,"大规模制作委托：赠与木匠的腕环","我们想赠送装饰品给泽梅尔家的木匠们，作为协助修复对龙防御设施的报酬。最好是符合木匠身份的木雕腕环，在此请求刻木匠的帮忙。",153,6,5,4,56,0,10,2300,2300,0,0,9,269,62,80014,918046,True,0,1,1861440,5616,311,18,2,5852425,110089,True,0,14
930,"大规模制作委托：送往隼巢的弓","非常不幸，飞向隼巢的运输飞空艇被双足飞龙击坠了。为了填补这次损失的武器，希望刻木匠能协助制作高品质的弓。",153,6,5,4,56,0,10,2300,2300,0,0,9,269,62,80014,918047,True,0,1,3612420,4992,311,18,2,5852425,110089,True,0,14
931,"大规模批发委托：义勇弓兵用面具","由伊修加德市民组成的义勇兵部队正在火热组建中。现特募集一批配给到新设弓兵部队的面具，请手艺高超的刻木匠予以协助。",151,6,5,4,56,0,10,2300,2300,0,0,9,269,62,80014,918048,True,0,1,534960,1248,316,26,2,5852425,110089,True,0,14
932,"制作委托：防卫塔用建材","现预定建造新的防卫塔加强皇都的防御能力。特募集可用于建造的桦木木材。对支撑着巨大对龙弩炮的防卫塔来说，结实就是最重要的。请务必交纳结实的木材。",153,6,5,4,58,0,1,2300,2300,0,0,9,269,62,80014,918049,True,0,1,183570,1123,302,18,5,5852425,110089,True,0,14
933,"制作委托：对龙用研磨工具","一般的箭矢可射不穿龙族坚硬的鳞片。希望有手艺精湛的熟练刻木匠帮忙制作能将箭头研磨到锋利极致的砂轮机，让射手们射出一击必杀之箭。",153,6,5,4,58,0,1,2300,2300,0,0,9,269,62,80014,918050,True,0,1,484390,1186,302,18,5,5852425,110089,True,0,14
934,"批发委托：表彰勇士的长枪","我神殿骑士团决定向为夺回石卫塔做出了杰出贡献的狄兰达尔家骑兵团赠送支援物资作为奖励，并决定趁此机会为勇敢的骑兵们送去一批长枪。",151,6,5,4,58,0,1,2300,2300,0,0,9,269,62,80014,918051,True,0,1,421420,406,307,26,5,5852425,110089,True,0,14
935,"大规模制作委托：防卫塔用建材","现预定建造新的防卫塔加强皇都的防御能力。特募集可用于建造的桦木木材。对支撑着巨大对龙弩炮的防卫塔来说，结实就是最重要的。请务必交纳结实的木材。",153,6,5,4,58,0,10,2300,2300,0,0,9,269,62,80014,918052,True,0,1,1376840,5616,312,18,2,5852425,110089,True,0,14
936,"大规模制作委托：对龙用研磨工具","一般的箭矢可射不穿龙族坚硬的鳞片。希望有手艺精湛的熟练刻木匠帮忙制作能将箭头研磨到锋利极致的砂轮机，让射手们射出一击必杀之箭。",153,6,5,4,58,0,10,2300,2300,0,0,9,269,62,80014,918053,True,0,1,2664150,5928,312,18,2,5852425,110089,True,0,14
937,"大规模批发委托：表彰勇士的长枪","我神殿骑士团决定向为夺回石卫塔做出了杰出贡献的狄兰达尔家骑兵团赠送支援物资作为奖励，并决定趁此机会为勇敢的骑兵们送去一批长枪。",151,6,5,4,58,0,10,2300,2300,0,0,9,269,62,80014,918054,True,0,1,702370,1404,317,26,2,5852425,110089,True,0,14
938,"制作委托：枪术训练用皮裤","神殿骑士团的主要兵器虽然是长剑、长枪、弓箭等武器，但其实与龙族战斗最有用的应该是枪术，枪术也是基础训练必不可少的一环。请帮忙制作枪术训练时使用的古鸟革皮裤。",151,6,9,4,50,0,1,2300,2300,0,0,13,273,62,80014,918055,True,0,1,211350,624,398,18,5,5852425,110089,True,0,14
939,"制作委托：补给部队用靴子","说起神殿骑士团，大部分人想到的都会是在与龙族、异端者战斗的前线部队。但请千万不要忘记在暗中默默支援着他们的后方部队的存在。请帮忙制作运送各种物资的补给部队用的靴子。",153,6,9,4,50,0,1,2300,2300,0,0,13,273,62,80014,918056,True,0,1,334080,749,398,18,5,5852425,110089,True,0,14
940,"批发委托：皇都防卫队的皮手套","现在神殿骑士团正在重整皇都的防卫体制。其中一条就是要编成一支守护皇都内部的义勇兵部队。特此大批募集分配给义勇兵的皮手套。",151,6,9,4,50,0,1,2300,2300,0,0,13,273,62,80014,918057,True,0,1,200450,225,403,26,5,5852425,110089,True,0,14
941,"大规模制作委托：枪术训练用皮裤","神殿骑士团的主要兵器虽然是长剑、长枪、弓箭等武器，但其实与龙族战斗最有用的应该是枪术，枪术也是基础训练必不可少的一环。请帮忙制作枪术训练时使用的古鸟革皮裤。",151,6,9,4,50,0,10,2300,2300,0,0,13,273,62,80014,918058,True,0,1,1162470,3120,408,18,2,5852425,110089,True,0,14
942,"大规模制作委托：补给部队用靴子","说起神殿骑士团，大部分人想到的都会是在与龙族、异端者战斗的前线部队。但请千万不要忘记在暗中默默支援着他们的后方部队的存在。请帮忙制作运送各种物资的补给部队用的鞋子。",153,6,9,4,50,0,10,2300,2300,0,0,13,273,62,80014,918059,True,0,1,1837480,3744,408,18,2,5852425,110089,True,0,14
943,"大规模批发委托：皇都防卫队的皮手套","现在神殿骑士团正在重整皇都的防卫体制。其中一条就是要编成一支守护皇都内部的义勇兵部队。特此大批募集分配给义勇兵的皮手套。",151,6,9,4,50,0,10,2300,2300,0,0,13,273,62,80014,918060,True,0,1,334080,780,413,26,2,5852425,110089,True,0,14
944,"制作委托：模型箭靶用飞龙革","拥有极强飞行能力的双足飞龙对我神殿骑士团来说是很难对付的对手。我们在展开针对它们的弓术训练。特此征集飞龙革以供制作模型箭靶。",151,6,9,4,52,0,1,2300,2300,0,0,13,273,62,80014,918061,True,0,1,182320,749,399,18,5,5852425,110089,True,0,14
945,"制作委托：飞龙革狮子盔","圣菲内雅连队的骑兵成功杀死了飞龙，我们决定为其颁发奖励。请以那个士兵提供的狮子纹章为模型，制作飞龙革头盔。",151,6,9,4,52,0,1,2300,2300,0,0,13,273,62,80014,918062,True,0,1,480670,811,399,18,5,5852425,110089,True,0,14
946,"批发委托：皇都防卫队的皮质护袖","我们想为由义勇兵组成的皇都防卫队配发皮质护袖。为了能够让人随时感受到来自龙族的威胁，请使用飞龙革大批进行制作。",151,6,9,4,52,0,1,2300,2300,0,0,13,273,62,80014,918063,True,0,1,154140,270,404,26,5,5852425,110089,True,0,14
947,"大规模制作委托：模型箭靶用飞龙革","拥有极强飞行能力的双足飞龙对我神殿骑士团来说是很难对付的对手。我们在展开针对它们的弓术训练。特此征集飞龙革以供制作模型箭靶。",151,6,9,4,52,0,10,2300,2300,0,0,13,273,62,80014,918064,True,0,1,1367410,3744,409,18,2,5852425,110089,True,0,14
948,"大规模制作委托：飞龙革狮子盔","圣菲内雅连队的骑兵成功杀死了飞龙，我们决定为其颁发奖励。请以那个士兵提供的狮子纹章为模型，制作飞龙革头盔。",151,6,9,4,52,0,10,2300,2300,0,0,13,273,62,80014,918065,True,0,1,2643720,4056,409,18,2,5852425,110089,True,0,14
949,"大规模批发委托：皇都防卫队的皮质护袖","我们想为由义勇兵组成的皇都防卫队配发皮质护袖。为了能够让人随时感受到来自龙族的威胁，请使用飞龙革大批进行制作。",151,6,9,4,52,0,10,2300,2300,0,0,13,273,62,80014,918066,True,0,1,256910,936,414,26,2,5852425,110089,True,0,14
950,"制作委托：送给铁杉村民的衣服","库尔札斯西部高地的荒村铁杉村，过去因气候寒冷化的原因被离弃了。而最近有人展开了重建铁杉村的行动。我神殿骑士团对此行动表示支持。请为准备重建铁杉村的村民制作衣服。",153,6,9,4,54,0,1,2300,2300,0,0,13,273,62,80014,918067,True,0,1,560140,998,400,18,5,5852425,110089,True,0,14
951,"制作委托：送给猎人的皮靴","对我神殿骑士团而言，提供机动力的军用陆行鸟是不可或缺的。我们想为尾羽集落提供这些陆行鸟的猎人们赠送礼品。请帮忙制作一些优质的皮靴，它就是最适合的礼物。",153,6,9,4,54,0,1,2300,2300,0,0,13,273,62,80014,918068,True,0,1,473220,936,400,18,5,5852425,110089,True,0,14
952,"批发委托：龙骑士候补的裤子","神殿骑士团会从团中选出一些有潜力的年轻人进行龙骑士候补的特别训练。请帮忙制作一批能够承受住这艰苦训练的裤子。大部分候补生都会在这次训练中被淘汰掉。",156,6,9,4,54,0,1,2300,2300,0,0,13,273,62,80014,918069,True,0,1,283930,338,405,26,5,5852425,110089,True,0,14
953,"大规模制作委托：送给铁杉村民的衣服","库尔札斯西部高地的荒村铁杉村，过去因气候寒冷化的原因被离弃了。而最近有人展开了重建铁杉村的行动。我神殿骑士团对此行动表示支持。请为准备重建铁杉村的村民制作衣服。",153,6,9,4,54,0,10,2300,2300,0,0,13,273,62,80014,918070,True,0,1,3080780,4992,410,18,2,5852425,110089,True,0,14
954,"大规模制作委托：送给猎人的皮靴","对我神殿骑士团而言，提供机动力的军用陆行鸟是不可或缺的。我们想为尾羽集落提供这些陆行鸟的猎人们赠送礼品。请帮忙制作一些优质的皮靴，它就是最适合的礼物。",153,6,9,4,54,0,10,2300,2300,0,0,13,273,62,80014,918071,True,0,1,2602720,4680,410,18,2,5852425,110089,True,0,14
955,"大规模批发委托：龙骑士候补的裤子","神殿骑士团会从团中选出一些有潜力的年轻人进行龙骑士候补的特别训练。请帮忙制作一批能够承受住这艰苦训练的裤子。大部分候补生都会在这次训练中被淘汰掉。",156,6,9,4,54,0,10,2300,2300,0,0,13,273,62,80014,918072,True,0,1,473220,1170,415,26,2,5852425,110089,True,0,14
956,"制作委托：祝福屠龙者的腕环","某一位龙骑士候补生击杀了在训练中遭遇的龙族，顺利成为了一名屠龙者。我们想请人用巨龙革制作一对腕环赠予这名候补生。请制作出一对日常生活中也能方便佩戴的腕环。",156,6,9,4,56,0,1,2300,2300,0,0,13,273,62,80014,918073,True,0,1,534960,1123,401,18,5,5852425,110089,True,0,14
957,"制作委托：赠与祭司的皮手套","一名在与龙族的搏杀中身负重伤的神殿骑士被凑巧路过的祭司使用治疗魔法救了一命。骑士团想要向这名救了同伴性命的祭司表达谢意。请制作一双医师用的皮手套。",154,6,9,4,56,0,1,2300,2300,0,0,13,273,62,80014,918074,True,0,1,534960,998,401,18,5,5852425,110089,True,0,14
958,"批发委托：模型标靶用巨龙革","想要杀死大型龙族是非常困难的一件事。为了进行对龙战的训练，我们准备用真的巨龙革制作一个实物大小的模型靶子。请提供一批巨龙革。",151,6,9,4,56,0,1,2300,2300,0,0,13,273,62,80014,918075,True,0,1,127600,361,406,26,5,5852425,110089,True,0,14
959,"大规模制作委托：祝福屠龙者的腕环","某一位龙骑士候补生击杀了在训练中遭遇的龙族，顺利成为了一名屠龙者。我们想请人用巨龙革制作一对腕环赠予这名候补生。请制作出一对日常生活中也能方便佩戴的腕环。",156,6,9,4,56,0,10,2300,2300,0,0,13,273,62,80014,918076,True,0,1,2942290,5616,411,18,2,5852425,110089,True,0,14
960,"大规模制作委托：赠与祭司的皮手套","一名在与龙族的搏杀中身负重伤的神殿骑士被凑巧路过的祭司使用治疗魔法救了一命。骑士团想要向这名救了同伴性命的祭司表达谢意。请制作一双医师用的皮手套。",154,6,9,4,56,0,10,2300,2300,0,0,13,273,62,80014,918077,True,0,1,2942290,4992,411,18,2,5852425,110089,True,0,14
961,"大规模批发委托：模型标靶用巨龙革","想要杀死大型龙族是非常困难的一件事。为了进行对龙战的训练，我们准备用真的巨龙革制作一个实物大小的模型靶子。请提供一批巨龙革。",151,6,9,4,56,0,10,2300,2300,0,0,13,273,62,80014,918078,True,0,1,212670,1248,416,26,2,5852425,110089,True,0,14
962,"制作委托：龙骑士候补的皮手套","选拔龙骑士的训练终于接近尾声了。我们想请人为最后的模拟战训练制作皮手套。请用心制作，因为它将会见证新龙骑士的诞生。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>要制作为完成本理符所需的物品，需要习得皮革秘籍第三卷。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",156,6,9,4,58,0,1,2300,2300,0,0,13,273,62,80014,918079,True,0,1,593380,1186,402,18,5,5852425,110089,True,0,14
963,"制作委托：表彰魔法师的帽子","我神殿骑士团决定向为夺回石卫塔做出了杰出贡献的狄兰达尔家骑兵团赠送支援物资作为奖励。请制革匠为杰出的魔法师制作最适合他们的优质帽子。",151,6,9,4,58,0,1,2300,2300,0,0,13,273,62,80014,918080,True,0,1,484390,1123,402,18,5,5852425,110089,True,0,14
964,"批发委托：魔法障壁的代价","为了重建被破坏的魔法障壁圣人达奈芬的首饰，皇都很多的魔法师都被召集了起来。我们想赠送礼物给这些参加计划的魔法师表达谢意。请制作适合魔法师使用的皮靴。",153,6,9,4,58,0,1,2300,2300,0,0,13,273,62,80014,918081,True,0,1,421420,428,407,26,5,5852425,110089,True,0,14
965,"大规模制作委托：龙骑士候补的皮手套","选拔龙骑士的训练终于接近尾声了。我们想请人为最后的模拟战训练制作皮手套。请用心制作，因为它将会见证新龙骑士的诞生。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>要制作为完成本理符所需的物品，需要习得皮革秘籍第三卷。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",156,6,9,4,58,0,10,2300,2300,0,0,13,273,62,80014,918082,True,0,1,3263600,5928,412,18,2,5852425,110089,True,0,14
966,"大规模制作委托：表彰魔法师的帽子","我神殿骑士团决定向为夺回石卫塔做出了杰出贡献的狄兰达尔家骑兵团赠送支援物资作为奖励。请制革匠为杰出的魔法师制作最适合他们的优质帽子。",151,6,9,4,58,0,10,2300,2300,0,0,13,273,62,80014,918083,True,0,1,2664150,5616,412,18,2,5852425,110089,True,0,14
967,"大规模批发委托：魔法障壁的代价","为了重建被破坏的魔法障壁圣人达奈芬的首饰，皇都很多的魔法师都被召集了起来。我们想赠送礼物给这些参加计划的魔法师表达谢意。请制作适合魔法师使用的皮靴。",153,6,9,4,58,0,10,2300,2300,0,0,13,273,62,80014,918084,True,0,1,702370,1482,417,26,2,5852425,110089,True,0,14
968,"制作委托：皇都防卫队的单手剑","现在神殿骑士团正在重整皇都的防卫体制。其中一条就是要编成一支守护皇都内部的义勇兵部队。请制作分配给义勇兵的单手剑。",151,6,6,4,50,0,1,2300,2300,0,0,10,270,62,80014,918085,True,0,1,456810,686,318,18,5,5852425,110089,True,0,14
969,"制作委托：格斗训练用武器","神殿骑士团的主要兵器虽然是长剑、长枪、弓箭等武器，但为了对应武器不在手时的状况，格斗术的训练也是必不可少的。请帮忙制作格斗训练时使用的武器。",151,6,6,4,50,0,1,2300,2300,0,0,10,270,62,80014,918086,True,0,1,395450,686,318,18,5,5852425,110089,True,0,14
970,"批发委托：对龙弩炮用金属","现正在对先前龙族进攻皇都时被破坏的对龙弩炮进行重建。请制作一批用于其内部部件的灵银金属。纯度不够会令弩炮的运转出现问题，敬请注意。",153,6,6,4,50,0,1,2300,2300,0,0,10,270,62,80014,918087,True,0,1,70850,225,323,26,5,5852425,110089,True,0,14
971,"大规模制作委托：皇都防卫队的单手剑","现在神殿骑士团正在重整皇都的防卫体制。其中一条就是要编成一支守护皇都内部的义勇兵部队。请制作分配给义勇兵的单手剑。",151,6,6,4,50,0,10,2300,2300,0,0,10,270,62,80014,918088,True,0,1,2512500,3432,328,18,2,5852425,110089,True,0,14
972,"大规模制作委托：格斗训练用武器","神殿骑士团的主要兵器虽然是长剑、长枪、弓箭等武器，但为了对应武器不在手时的状况，格斗术的训练也是必不可少的。请帮忙制作格斗训练时使用的武器。",151,6,6,4,50,0,10,2300,2300,0,0,10,270,62,80014,918089,True,0,1,2174990,3432,328,18,2,5852425,110089,True,0,14
973,"大规模批发委托：对龙弩炮用金属","现正在对先前龙族进攻皇都时被破坏的对龙弩炮进行重建。请制作一批用于其内部部件的灵银金属。纯度不够会令弩炮的运转出现问题，敬请注意。",153,6,6,4,50,0,10,2300,2300,0,0,10,270,62,80014,918090,True,0,1,118080,780,333,26,2,5852425,110089,True,0,14
974,"制作委托：处刑人用大剑","非常遗憾，现今堕入异端者道路的人并不在少数。可能正因为这一点，最近处刑用大剑磨损得厉害，很快就要报废了。请不要多言，帮忙制作吧。",155,6,6,4,52,0,1,2300,2300,0,0,10,270,62,80014,918091,True,0,1,629850,811,319,18,5,5852425,110089,True,0,14
975,"制作委托：飞空艇成员用短剑","向大冰壁西面和阿巴拉提亚云海运输物资时，飞空艇是必不可少的。请为飞空艇上的乘员制作短剑，那是他们操作艇上索具时必不可少的工具，请务必用心打造。",153,6,6,4,52,0,1,2300,2300,0,0,10,270,62,80014,918092,True,0,1,480670,811,319,18,5,5852425,110089,True,0,14
