key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100233,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1835,14,15,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100234,"俭约加工","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在俭约和俭约II状态下无法使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久度消耗量减半的同时提高制品品质
效率：100
成功率：70%",240,247,1886,15,16,66,0,False,0,21,100227,100228,100229,100230,100231,100232,100233,100234
100235,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1536,8,9,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100236,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1585,9,10,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100237,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1636,10,11,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100238,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1687,11,12,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100239,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1735,12,13,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100240,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1785,13,14,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100241,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1836,14,15,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100242,"注视制作","消耗耐久以推动作业进展
效率：200
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1887,15,16,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100243,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1537,8,9,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100244,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1586,9,10,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100245,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1637,10,11,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100246,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1688,11,12,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100247,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1736,12,13,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100248,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1786,13,14,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100249,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1837,14,15,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100250,"注视加工","消耗耐久以提高制品品质
效率：150
成功率：50%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>观察
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击时成功率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100%",239,246,1888,15,16,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100251,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,8,9,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100252,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,9,10,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100253,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,10,11,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100254,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,11,12,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100255,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,12,13,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100256,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,13,14,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100257,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,14,15,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100258,"起始准备","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
附加起始准备状态，一定概率可降低制作力的消耗量
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以使用一次专精绝技并结束起始准备的状态",242,249,1965,15,16,69,0,False,0,50,100251,100252,100253,100254,100255,100256,100257,100258
100259,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,8,9,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100260,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,9,10,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100261,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,10,11,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100262,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,11,12,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100263,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,12,13,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100264,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,13,14,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100265,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,14,15,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100266,"专精绝技：巩固","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复25点耐久",242,249,1966,15,16,69,67632,True,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100267,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,8,9,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100268,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,9,10,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100269,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,10,11,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100270,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,11,12,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100271,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,12,13,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100272,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,13,14,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100273,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,14,15,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100274,"专精绝技：安稳","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，恢复65点制作力",242,249,1967,15,16,69,67632,True,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100275,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,8,9,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100276,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,9,10,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100277,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,10,11,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100278,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,11,12,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100279,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,12,13,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100280,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,13,14,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100281,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,14,15,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100282,"专精绝技：闲静","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>专家专用技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
结束起始准备的状态，使内静的积累档数+3（最多积累11档）",242,249,1968,15,16,69,67632,True,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100283,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,8,9,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100284,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,9,10,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100285,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,10,11,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100286,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,11,12,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100287,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,12,13,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100288,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,13,14,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100289,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,14,15,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100290,"工匠的神速技巧","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的50%
成功率：100%",239,246,1981,15,16,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100291,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,8,9,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100292,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,9,10,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100293,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,10,11,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100294,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,11,12,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100295,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,12,13,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100296,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,13,14,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100297,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,14,15,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100298,"工匠的苦行","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>仅可在首次作业且用于等级低了10级及以上的配方时发动<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
可提升制品最大品质的30％～100％
成功率：100%",241,248,1980,15,16,80,0,False,0,250,100291,100292,100293,100294,100295,100296,100297,100298
100299,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1507,8,9,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100300,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1557,9,10,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100301,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1607,10,11,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100302,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1657,11,12,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100303,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1707,12,13,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100304,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1757,13,14,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100305,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1807,14,15,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100306,"坯料加工","大量消耗耐久以提高制品品质
追加效果：内静的积累档数+1（最多积累11档）
效率：200
成功率：70%
耐久消耗：20",241,248,1857,15,16,71,0,False,0,36,100299,100300,100301,100302,100303,100304,100305,100306
100307,"高速制作III","大量消耗耐久以推动作业进展
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在剩余耐久不足20的情况下使用时，效率会大幅下降<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
效率：600
成功率：60%
耐久消耗：20",241,248,1976,8,9,72,0,False,0,24,100307,100308,100309,100310,100311,100312,100313,100314
100308,"高速制作III","大量消耗耐久以推动作业进展
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在剩余耐久不足20的情况下使用时，效率会大幅下降<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
效率：600
成功率：60%
耐久消耗：20",241,248,1976,9,10,72,0,False,0,24,100307,100308,100309,100310,100311,100312,100313,100314
100309,"高速制作III","大量消耗耐久以推动作业进展
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>在剩余耐久不足20的情况下使用时，效率会大幅下降<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
效率：600
成功率：60%
耐久消耗：20",241,248,1976,10,11,72,0,False,0,24,100307,100308,100309,100310,100311,100312,100313,100314
