key,0,1,2,3,4,5,6,7,8,9,10,11
326,6,3,2,16,7,"/pvpcrosshotbar","/pvpchotbar","/对战十字热键栏 子命令
/pvpcrosshotbar、/pvpchotbar
对用于对战的十字热键栏进行操作及设置。只能在对战区域内使用。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>设置(set)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>技能(action) 对战技能名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定的对战技能设置到指定编号十字热键栏的指定位置上。编号可以用“当前(current)”来表示当前的十字热键栏。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通技能(general) 共通技能名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定共通技能设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具(item) 道具名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定道具设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感动作(emote) 情感动作名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定情感动作设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭档(buddy) 搭档技能名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定搭档技能设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>召唤兽(pet) 召唤兽技能名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定召唤兽技能设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>宠物(minion) 宠物名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定宠物设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐骑(mount) 坐骑名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定坐骑设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>标记(marking) 标记名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定标记设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>场景标记(waymark) 场景标记名 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定场景标记设置到指定编号十字热键栏的指定位置上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更换(change) 编号<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切换到指定编号的十字热键栏。编号用“下一个(next)”或“上一个(prev)”可以将当前十字热键栏位置所表示的技能切换到上一组或者下一组热键。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>复制(copy) 特职名1 编号1 特职名2 编号2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将特职名1的编号1十字热键栏的内容复制到特职名2的编号2十字热键栏上。特职名设置为“当前(current)”时会指定当前的特职。特职名设置为“共通(share)”时会指定共通热键栏。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 编号 开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定编号的十字热键栏设置成全职业共通。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 编号 关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将指定编号的十字热键栏从全职业共通改为当前职业专用。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 编号<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　设置指定编号的十字热键栏在当前职业专用和全职业共通之间切换。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 编号 位置<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除指定编号十字热键栏指定位置上的技能或用户宏指令。指定位置设置为“全部(all)”的时候会将该十字热键栏上的所有指令都解除。
>>指定位置
<Gui(14)/>＋<Gui(3)/> … LDL(LD1)　<Gui(15)/>＋<Gui(3)/> … RDL(RD1)
<Gui(14)/>＋<Gui(1)/> … LDU(LD2)　<Gui(15)/>＋<Gui(1)/> … RDU(RD2)
<Gui(14)/>＋<Gui(4)/> … LDR(LD3)　<Gui(15)/>＋<Gui(4)/> … RDR(RD3)
<Gui(14)/>＋<Gui(2)/> … LDD(LD4)　<Gui(15)/>＋<Gui(2)/> … RDD(RD4)
<Gui(14)/>＋<Gui(10)/> … LAL(LA1)　<Gui(15)/>＋<Gui(10)/> … RAL(RA1)
<Gui(14)/>＋<Gui(11)/> … LAU(LA2)　<Gui(15)/>＋<Gui(11)/> … RAU(RA2)
<Gui(14)/>＋<Gui(8)/> … LAR(LA3)　<Gui(15)/>＋<Gui(8)/> … RAR(RA3)
<Gui(14)/>＋<Gui(9)/> … LAD(LA4)　<Gui(15)/>＋<Gui(9)/> … RAD(RA4)","/对战十字热键栏","/pvpchotbar",36,0
327,2,1,2,0,0,"/emotelog","","/情感动作文字提示 子命令
/emotelog
设定在发动情感动作时是否于消息栏显示文字提示。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　开启文字提示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　关闭文字提示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在开启与关闭之间切换。","/情感动作文字提示","",36,0
328,2,0,0,0,0,"/jobhudmode","","/职业量谱模式 子命令
/jobhudmode
将当前职业的职业量谱显示模式改为“普通”或“简洁”。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切换当前职业第1个职业量谱的显示模式。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切换当前职业第2个职业量谱的显示模式。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将当前职业的所有职业量谱统一成同一模式，或统一进行切换。
>>示例
/职业量谱模式 1
　切换当前职业第1个职业量谱的显示模式。","/职业量谱模式","",36,0
329,2,0,0,0,0,"/mastervolume","","/整体音量 子命令
/mastervolume
改变整体音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/整体音量 50
　将音量设为50。","/整体音量","",229,0
330,2,0,0,0,0,"/bgm","","/背景音乐 子命令
/bgm
改变背景音乐的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/背景音乐 50
　将音量设为50。","/背景音乐","",229,0
331,2,0,0,0,0,"/soundeffects","","/音效 子命令
/soundeffects
改变音效的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/音效 50
　将音量设为50。","/音效","",229,0
332,2,0,0,0,0,"/voice","","/语音 子命令
/voice
改变语音的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/语音 50
　将音量设为50。","/语音","",229,0
333,2,0,0,0,0,"/systemsounds","","/系统音 子命令
/systemsounds
改变系统音的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/系统音 50
　将音量设为50。","/系统音","",229,0
334,2,0,0,0,0,"/ambientsounds","","/环境音 子命令
/ambientsounds
改变环境音的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/环境音 50
　将音量设为50。","/环境音","",229,0
335,2,0,0,0,0,"/soundeffectsself","","/自身音效 子命令
/soundeffectsself
改变自身音效的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
>>示例
/自身音效 50
　将音量设为50。","/自身音效","",229,0
336,2,0,0,0,0,"/soundeffectsparty","","/小队成员音效 子命令
/soundeffectsparty
改变小队成员音效的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
>>示例
/小队成员音效 50
　将音量设为50。","/小队成员音效","",229,0
337,2,0,0,0,0,"/soundeffectsother","","/他人音效 子命令
/soundeffectsother
改变他人音效的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
>>示例
/他人音效 50
　将音量设为50。","/他人音效","",229,0
338,2,0,0,0,0,"/systemsoundsspeaker","","/扬声器系统音 子命令
/systemsoundsspeaker
改变无线手柄扬声器系统音的音量。
※PlayStation®4/PlayStation®5/Windows®版专用。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将音量设为指定的数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在静音与静音解除之间切换。
>>示例
/扬声器系统音 50
　将音量设为50。","/扬声器系统音","",229,0
339,2,0,0,0,0,"/tiltcamera","","/第三人称视角俯视角度 子命令
/tiltcamera
改变角色设置中第三人称视角俯视角度的数值。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　将第三人称视角俯视角度设为指定的数值。
>>示例
/第三人称视角俯视角度 50
　将第三人称视角俯视角度设为50。","/第三人称视角俯视角度","",36,0
340,2,1,2,0,0,"/mountbgm","","/坐骑音乐 子命令
/mountbgm
设置系统设置中的“骑乘状态下播放音乐”。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>开(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
播放坐骑自带的背景音乐。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>关(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
不播放坐骑自带的背景音乐。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在开启与关闭之间切换。","/坐骑音乐","",100,0
341,2,0,0,0,0,"/performsounds","","/演奏音量 子命令
/performsounds
设置乐器演奏的音量。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>数值(0-100)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
将音量设为指定数值。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在静音与静音解除之间切换。","/演奏音量","",229,0
342,0,0,0,0,0,"","","","","",0,0
343,0,0,0,0,0,"","","","","",0,0
344,0,0,0,0,0,"","","","","",0,0
345,0,0,0,0,0,"","","","","",0,0
346,0,0,0,0,0,"","","","","",0,0
347,0,0,0,0,0,"","","","","",0,0
348,0,0,0,0,0,"","","","","",0,0
349,0,0,0,0,0,"","","","","",0,0
350,0,0,0,0,0,"","","","","",0,0
351,0,0,0,0,0,"","","","","",0,0
352,0,0,0,0,0,"","","","","",0,0
353,0,0,0,0,0,"","","","","",0,0
354,0,0,0,0,0,"","","","","",0,0
355,0,0,0,0,0,"","","","","",0,0
356,0,0,0,0,0,"","","","","",0,0
357,0,0,0,0,0,"","","","","",0,0
358,0,0,0,0,0,"","","","","",0,0
359,0,0,0,0,0,"","","","","",0,0
360,0,0,0,0,0,"","","","","",0,0
361,0,0,0,0,0,"","","","","",0,0
362,0,0,0,0,0,"","","","","",0,0
363,0,0,0,0,0,"","","","","",0,0
364,0,0,0,0,0,"","","","","",0,0
365,0,0,0,0,0,"","","","","",0,0
366,0,0,0,0,0,"","","","","",0,0
367,0,0,0,0,0,"","","","","",0,0
368,0,0,0,0,0,"","","","","",0,0
369,0,0,0,0,0,"","","","","",0,0
370,0,0,0,0,0,"","","","","",0,0
371,0,0,0,0,0,"","","","","",0,0
372,0,0,0,0,0,"","","","","",0,0
373,0,0,0,0,0,"","","","","",0,0
374,0,0,0,0,0,"","","","","",0,0
375,0,0,0,0,0,"","","","","",0,0
376,0,0,0,0,0,"","","","","",0,0
377,0,0,0,0,0,"","","","","",0,0
378,0,0,0,0,0,"","","","","",0,0
379,0,0,0,0,0,"","","","","",0,0
380,0,0,0,0,0,"","","","","",0,0
381,0,0,0,0,0,"","","","","",0,0
382,0,0,0,0,0,"","","","","",0,0
383,0,0,0,0,0,"","","","","",0,0
384,0,0,0,0,0,"","","","","",0,0
385,0,0,0,0,0,"","","","","",0,0
386,0,0,0,0,0,"","","","","",0,0
387,0,0,0,0,0,"","","","","",0,0
388,0,0,0,0,0,"","","","","",0,0
389,0,0,0,0,0,"","","","","",0,0
390,0,0,0,0,0,"","","","","",0,0
391,0,0,0,0,0,"","","","","",0,0
392,0,0,0,0,0,"","","","","",0,0
393,0,0,0,0,0,"","","","","",0,0
394,0,0,0,0,0,"","","","","",0,0
395,0,0,0,0,0,"","","","","",0,0
396,0,0,0,0,0,"","","","","",0,0
397,0,0,0,0,0,"","","","","",0,0
398,0,0,0,0,0,"","","","","",0,0
399,0,0,0,0,0,"","","","","",0,0
400,0,0,0,0,0,"","","","","",0,0
401,1,0,0,0,0,"/emote","/em","/感情表现 发言内容
/emote、/em
在本人名字后面连接发言内容作为感情表现，并发送给说话范围内的玩家。","/感情表现","",292,0
402,2,1,2,0,0,"/surprised","","/惊讶 子命令
/surprised
做出惊讶的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/惊讶","",293,0
403,2,1,2,0,0,"/angry","","/不满 子命令
/angry
做出不满的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/不满","",293,0
404,2,1,2,0,0,"/furious","","/愤怒 子命令
/furious
做出愤怒的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/愤怒","",293,0
405,2,1,2,0,0,"/blush","","/害羞 子命令
/blush
做出害羞的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/害羞","",293,0
406,2,1,2,0,0,"/bow","","/行礼 子命令
/bow
做出行礼的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/行礼","",293,0
407,2,1,2,0,0,"/cheer","","/加油 子命令
/cheer
做出加油的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/加油","",293,0
408,2,1,2,0,0,"/clap","","/拍手 子命令
/clap
做出拍手的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/拍手","",293,0
409,2,1,2,0,0,"/beckon","","/招手 子命令
/beckon
做出招手的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/招手","",293,0
410,2,1,2,0,0,"/comfort","","/安慰 子命令
/comfort
做出安慰的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/安慰","",293,0
411,2,1,2,0,0,"/cry","","/哭泣 子命令
/cry
做出哭泣的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/哭泣","",293,0
412,2,1,2,0,0,"/dance","","/跳舞 子命令
/dance
做出跳舞的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/跳舞","",293,0
413,2,1,2,0,0,"/doubt","","/质疑 子命令
/doubt
做出质疑的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/质疑","",293,0
414,2,1,2,0,0,"/doze","","/打盹 子命令
/doze
做出打盹的动作。在靠近睡床的时候会躺在床上。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/打盹","",293,0
415,2,1,2,0,0,"/fume","","/后悔 子命令
/fume
做出后悔的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/后悔","",293,0
416,2,1,2,0,0,"/goodbye","","/道别 子命令
/goodbye
做出道别的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/道别","",293,0
417,2,1,2,0,0,"/wave","","/挥手 子命令
/wave
做出挥手的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/挥手","",293,0
418,2,1,2,0,0,"/huh","","/莫名 子命令
/huh
做出莫名的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/莫名","",293,0
419,2,1,2,0,0,"/joy","","/高兴 子命令
/joy
做出高兴的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/高兴","",293,0
420,2,1,2,0,0,"/kneel","","/下跪 子命令
/kneel
做出下跪的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/下跪","",293,0
421,2,1,2,0,0,"/chuckle","","/轻笑 子命令
/chuckle
做出轻笑的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/轻笑","",293,0
422,2,1,2,0,0,"/laugh","","/大笑 子命令
/laugh
做出大笑的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/大笑","",293,0
423,2,1,2,0,0,"/lookout","","/张望 子命令
/lookout
做出张望的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/张望","",293,0
424,2,1,2,0,0,"/me","","/展示 子命令
/me
做出展示的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/展示","",293,0
425,2,1,2,0,0,"/no","","/摇头 子命令
/no
做出摇头的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/摇头","",293,0
426,2,1,2,0,0,"/deny","","/否定 子命令
/deny
做出否定的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/否定","",293,0
427,2,1,2,0,0,"/panic","","/慌张 子命令
/panic
做出慌张的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/慌张","",293,0
428,2,1,2,0,0,"/point","","/指向 子命令
/point
做出指向的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/指向","",293,0
429,2,1,2,0,0,"/poke","","/戳指 子命令
/poke
做出戳指的动作。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>动作(motion)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
只做动作。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>无子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
做出动作并显示文字提示。","/戳指","",293,0
