key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2162834,6906714,60,60,22,0,0,0,81530,81030,"昏暗林","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","位于东境混交林南部的大片阴暗的森林。在提蒙河流淌而来的河水与各处涌出的地下水的影响下，森林中常年弥漫着湿漉漉的雾气。因此，无论白天还是夜晚都十分昏暗。",81458,False
2162835,6906738,60,60,22,0,0,0,81531,81031,"天母寝宫","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","阿难陀族建筑的泥城。据说地下有供奉美神吉祥天女的地下神殿，因此人们才会将这里命名为阿难陀语的“天母寝宫”。现在则被主流派的伽黎亚派占据着。",81458,False
2162836,6906744,60,60,22,0,0,0,81532,81032,"对等石","位于基拉巴尼亚边区的某处。
放眼望去，所见之景将被后世传颂。","梅氏的逐日之民们居住的村落。为了能够将猎物和入侵者尽收眼底，他们将村落建在了可以展望整个地盘的岩石山之上。在帝国的支配下，猎户们逐渐被视为野蛮者，处境十分艰辛。",81458,False
2162837,6942996,60,60,22,0,0,0,81533,81033,"藏泪丘","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","悼念死者的地方。背后有飞流直下的瀑布，隆隆的声音响彻云霄，可以掩盖哭声；飞溅的水珠迎面扑来，可以隐藏泪水。但是在帝国长年的支配下，宗教活动全部被禁止，人们甚至无法自由地祭奠死者。",81458,False
2162838,6943051,60,60,22,0,0,0,81534,81034,"寒炉村","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","伫立在基拉巴尼亚山区深山之处的贫寒村落。因为土地贫瘠收成不好，自古以来靠年轻人外出当佣兵赚钱勉强维持生计。也是阿拉米格的猛牛——劳班·阿尔丁出生的故乡。",81458,False
2162839,6943057,60,60,22,0,0,0,81535,81035,"纽恩克雷夫的方舟","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","在大洪水袭击艾欧泽亚的第六灵灾发生时，北洋出身的纽恩克雷夫为了拯救人们建造了这只方舟。它救起了一个个遭遇海啸漂浮在海上的人们后，整条船都被魔法传送走了，最终漂到了这个地方。",81458,False
2162840,6943060,60,60,22,0,0,0,81536,81036,"阿拉加纳","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","位于基拉巴尼亚山区北部的村落。过去因采矿业而繁荣一时，连装饰阿拉米格王宫的美丽石材都是由这个村落的凿石匠凿下来的。然而，现在却面对着产业衰退的危机。",81458,False
2162841,6943071,60,60,22,0,0,0,81537,81037,"御制监望塔","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","加雷马帝国军的巨大监视塔。主塔是为了监视其行省基拉巴尼亚而最先建造的，之后又加入了为了再次侵略艾欧泽亚而增建的通讯塔以及为了启动究极神兵而增建的能量塔。",81458,False
2162842,6943073,60,60,22,0,0,0,81538,81038,"赎罪之腕","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","只要修身养性，就可以赎清罪孽。在拉尔戈星导教的这则教义下，人们建造了这个地方来让犯罪者赎罪。据说只要在这间寺院进行七年的严酷修行，无论犯过多么深重的罪都会得到破坏神的宽恕。",81458,False
2162843,6943083,60,60,22,0,0,0,81539,81039,"赤红神塔","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","在第六灵灾末期至第六星历初期建造的遗迹。据说是由来自无限城与玛哈，这两个过去曾经过立的魔法城邦的魔法师们为了平息灵灾造成的混乱气候而建造的，类似于地脉镇石的建筑。",81458,False
2162844,6943089,60,60,22,0,0,0,81540,81040,"启程回廊","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","据说很久以前，在拉尔戈星导教的总部结束了修行的武僧在这条回廊进行了启程的仪式。当时包括星导山寺院的参拜者在内，有很多人造访这里，曾经热闹一时。但在废王泰奥德里克的命令下，现在早已被烧成了一片废墟。",81458,False
2162845,6943900,60,60,22,0,0,0,81541,81041,"要塞城邦阿拉米格","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","第六星历1135年，统一了基拉巴尼亚地区的霸王安兹海尔姆为了迎击从伊尔萨巴德大陆流入的势力而建造的要塞城邦。在加雷马帝国的统治之下，行省总督府被设置在了这里，这也是帝国支配的象征。",81458,False
2162846,6943906,60,60,22,0,0,0,81542,81042,"阿拉米格人居住区","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","要塞城邦阿拉米格南部的居住区。为了配合人口的增长而最新扩建的区域，因此距离王宫十分遥远，从建立起就被当成了苦力街。在帝国的统治下，似乎已经变成了没有市民权的人居住的地方。",81458,False
2162847,6943909,60,60,22,0,0,0,81543,81043,"望云塔","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","为了监视云海而设置在城邦与北州伊尔萨巴德大陆之间的塔。一旦发现入侵者，就会从塔的顶层放出带火的箭，通知城邦有危险。但是，在帝国的支配下却从来没有使用过。",81458,False
2162848,6943913,60,60,58,0,0,0,81544,81044,"圣礼拜台","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","为了参拜矗立在盐湖的破坏神拉尔戈像而设的礼拜台。只要登上最顶层，就可以在破坏神面前献上祈祷。在废王泰奥德里克的统治下，也是一个被当作刑场使用的恶名昭彰的地方。",81458,False
2162849,6943920,60,60,22,0,0,0,81545,81045,"地下水路","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","为了将盐湖的水引入阿拉米格城市内而开辟的水路。人们将在这里取到的盐水蒸馏成淡水后加以饮用。因为帝国安设了魔导式水道的缘故，现在几乎没有人再来这里了。",81458,False
2162850,6943927,60,60,22,0,0,0,81546,81046,"天营门","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","是帝国白山堡的正门（天营门），正确地说是正门的一部分。在帝国侵略之前，这里是通往阿拉米格的主干道的关口，前往近东地区的商队络绎不绝。",81458,False
2162851,6970191,60,60,22,0,0,0,81576,81076,"赤诚组营房前","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","维护黄金港治安的组织——赤诚组的营房前。在正对广场的茶屋里能看到不当班的赤诚组成员。另外，抬头望去还能看到宏伟的黄金阁天守，因此这里也是一个著名的景点。",81459,False
2162852,6970196,60,60,52,0,0,0,81577,81077,"望海楼","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","以眺望大海的温泉——“望海泉”为招牌的黄金港温泉旅馆。远东之国的公共浴池大多是男女混浴，任何人都可以裸身进入。可是在有着众多异国人的黄金港泡温泉时，则需要穿上类似泳衣的衣服。",81459,False
2162853,6970204,60,60,22,0,0,0,81578,81078,"小金街","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","在遍地生财的商业港口“黄金港”中象征着赚取零钱的商店街。这里聚集着各种各样的店铺，从出售由异国商船运来的进口货的店铺到将远东之国的特产出售给异国商人的店铺应有尽有。另外，剧场“无地鼓座”也是这里的名产之一。",81459,False
2162854,6970213,60,60,22,0,0,0,81579,81079,"小金街后巷","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","小金街的后巷。这里可以看到东方特有的拱型太鼓桥——黄昏桥，还可以将国立的造船厂——黄金船库与建在其上的飞空艇搭乘点等堪称黄金港名胜的地点一览无余。",81459,False
2162855,6970221,60,60,22,0,0,0,81580,81080,"潮风亭","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","黄金港最大的酒馆。这里不仅有当地的商人和港湾的劳动者，还有很多异国人。据说这里的特产是从远东之国的紫州运来的米酒与使用新鲜的海产烹饪的各种东方菜肴。",81459,False
2162856,6943944,60,60,22,0,0,0,81581,81081,"碧玉水","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","由碧甲甲人族建立的海底村落。甲人族虽然可以长时间屏气，但毕竟不能像鱼人族那样用鳃呼吸。因此，他们在漫长的历史中研究出了一种魔法性技术，可以将巨大的气泡固定在水中。",81459,False
2162857,6944094,60,60,22,0,0,0,81582,81082,"冲之岩","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","漂浮在红玉海上的小岛之一。北侧有着巨大的珊瑚群，还有占领了红玉海的海贼众建立的据点。另外，据远东之国的博物学者所说，这个岛是由狱之盖的喷石而形成的。",81459,False
2162858,6944110,60,60,22,0,0,0,81583,81083,"天之御柱","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","通天的巨大石塔。在流传于东方地域的神话中，这里是由孕育国土的神明建造的，但真相却不得而知。历史上虽然曾经是禁忌之地，但在战乱期却被不惧神明的海贼众登陆，他们还在这里建立了据点痉挛寨。",81459,False
2162859,6944199,60,60,22,0,0,0,81584,81084,"酒杯岛","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","据说这个岛是海贼众最初举杯结为兄弟的地方。对海贼众来说，这是个堪称发祥地的特别之地。即便是现在，他们还会在岛上设置监视据点，监视来往于红玉海的船只。",81459,False
2162860,6944211,60,60,22,0,0,0,81585,81085,"绝鬼岛","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","红甲族的据点。因为这里是居住着杀人恶鬼的岛，所以红甲族将其命名为“绝鬼岛”，但不知从何时起，连甲人族都开始这样称呼这个岛了。另外，这里过去虽然是座岛，但却通过熔岩与大陆本土连接在一起，所以严格说来并不算岛屿。",81459,False
2162861,6944221,60,60,22,0,0,0,81586,81086,"渔村","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","位于奥萨德次大陆东岸的村落，村名意味着这个村子是靠渔业建立起来的。海贼众过去曾在这里设置了一个小屋，用来向渡过红玉海的人们征收保护费。",81459,False
2162862,6944443,60,60,22,0,0,0,81587,81087,"岩燕庙","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","用来供奉岩燕这位伟大武将的灵庙，是他让战火纷飞的延夏实现了统一。岸壁上的巨大石像是以岩燕为原型雕刻的。另外，他不仅是一名剑豪，还是一位著名的术士，据说创立多玛式风水术的始祖就是他。",81459,False
2162863,6944449,60,60,22,0,0,0,81588,81088,"帝国河畔堡","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","25年前帝国军用来当攻占多玛的前哨基地而设立的据点。在控制了多玛之后也曾把这里当成占领统治的据点短时间利用过，但近年来，由于多玛城的重建工程持续推进，中流部分已经被遗弃，这里几乎没人再使用了。",81459,False
2162864,6944451,60,60,22,0,0,0,81589,81089,"茨菰村","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","位于延夏的玄水连山的山村。古语“茨菰”的意思是生长在水田等地的一种草，表示这个村子从很久以前就是个种稻的米仓。村民们一直在帝国的残酷统治下保护着这片水田。",81459,False
2162865,6944454,60,60,22,0,0,0,81590,81090,"七彩沟","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","流淌着七色水的神奇泉眼。人们认为是因为这里充满了露出地面的优质水晶矿床，在属性之力的作用下才形成了这么美丽的景色。不过，也有传说说这是由天女架起的彩虹之桥而来的。",81459,False
2162866,6944466,60,60,22,0,0,0,81591,81091,"多玛城","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","支配延夏的多玛国的城池。是为了管理既是物流大动脉又是周边地区水源的无二江，而利用突出江面的石山而搭建的。在帝国的支配下，这里被当成了行省的总督府，同时还扩展了军事功能。",81459,False
2162867,6944483,60,60,22,0,0,0,81592,81092,"大龙月门","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","为了管理前往无二江的江船而建造的巨大水门。利用了天然的岩石山建造的大龙壁中央，镶嵌着一道满月型的门。帝国军为了加强对河川的支配，在这里增设了魔导结界发生器。",81459,False
2162868,6944489,60,60,22,0,0,0,81593,81093,"弓束官邸","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","管理着无二江中流城市的地方官的宅邸。地方官由代代侍奉多玛国主一族的名门弓束家当家担任。多玛叛乱的时候这里被烧成了废墟，现在则成了鲶鱼精们的栖息地。",81459,False
2162869,6944525,60,60,22,0,0,0,81594,81094,"乔尔艾恩石环","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","位于巴儿达木霸道附近的石柱群。石柱上刻着游牧民们的古老歌谣。另外，石柱看上去像是随便分布的，但据说每当有风从这里吹过，就会听到类似于古老旋律的声音。",81459,False
2162870,6944572,60,60,22,0,0,0,81595,81095,"朵塔儿水洲","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","游牧的暮晖之民朵塔儿部生活的地方。“水洲”意味着这里是一个涌水之处，也是干燥的月神沙漠中极为珍贵的绿洲。在南部的沙漠地带旅行的时候，需要在这里进行最后的补水。",81459,False
2162871,6944578,60,60,22,0,0,0,81596,81096,"暮晖王座","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","象征着第一位敖龙族女性“暮晖之母”的巨大石像。意味着这里是月神创造暮晖之母的地方。可是带着沙尘的风不断吹向这里，使得石像渐渐风化，现在已经快要被埋入沙地之中了。",81459,False
2162872,6944622,60,60,22,0,0,0,81597,81097,"重逢集市","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","暮晖之民中的凯苏提尔部建立的交易所。“重逢”这个名字象征着分裂成了50多个部族的暮晖之民希望能够在这唯一的地方重新变回一个部族的心愿。现在已经有很多居住在草原的部族加入其中，还有异国的商人也会造访。",81459,False
2162873,6944626,60,60,58,0,0,0,81598,81098,"恰佳遗骨堂","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","安置暮晖之民圣人恰佳的遗骨的地方，据说他曾经英勇对抗巨大的龙，从而保护了人们与家畜。在那达慕大战中胜利的部族会在战后来到这里献上供品，这个传统仪式一直流传至今。",81459,False
2162874,6944631,60,60,22,0,0,0,81599,81099,"晨曦王座","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","传说中太阳神创造第一位敖龙族男性“晨曦之父”的圣地。经过了历代的强大部族的统治与重建，现在太阳湖上已经建起了巨大的台座，还有一座耸入云霄的巨大宫殿。",81459,False
2162875,7151071,60,60,22,0,0,0,81547,81047,"破坏神像","位于神拳痕的某处。
放眼望去，所见之景将被后世传颂。","破坏与彗星之神拉尔戈的神像。是由星导教的僧侣与信徒们花费了数百年的时光，一点一点地雕凿山岩建造而成的。因其过于巨大，相传就连火烧星导寺的泰奥德里克王也拿它没办法。",81458,False
2162876,7151075,60,60,22,0,0,0,81548,81048,"血雨的训诫","位于神拳痕的某处。
放眼望去，所见之景将被后世传颂。","破坏神像脚下的石碑。上面刻有星导教高僧所留下的话：“七狱门开七天堕泪 血雨狂潮动荡 破坏神拳所及之处 众生皆留痕伤”。",81458,False
2162877,7151080,60,60,22,1800,459,0,81549,81049,"呵欠洞","位于基拉巴尼亚边区的某处。
在夜间放眼望去，所见之景将被后世传颂。","欧米茄和神龙的大战所留下的痕迹。神龙如同呵欠一般张大嘴，放出的光芒在地面上留下了这个大洞，因此称为呵欠洞。如果那道光的轨道再稍微偏一点的话，恐怕梅氏的村子就要不保了吧。",81458,False
2162878,7151082,60,60,22,0,0,0,81626,81126,"阿拉基利","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","基拉巴尼亚山区的驿站。位于从阿拉米格通往乌尔达哈与格里达尼亚两个地区的交通要道，曾也是与东方进行陆路贸易的重要的中转站。在帝国的统治下，则主要以驻扎在军事据点内的兵将们为买家进行交易。",81458,False
2162879,7151093,60,60,22,0,0,0,81627,81127,"御制监望塔2","位于基拉巴尼亚山区的某处。
放眼望去，所见之景将被后世传颂。","加雷马帝国军巨大的监视塔。名称的含义为皇帝的监视塔。位于崇山峻岭所环绕的山区的中央，不断监视着帝国支配下的村落。对于阿拉米格的人民们来说，它就是压迫与暴政的象征。",81458,False
2162880,7151097,60,60,22,0,0,0,81628,81128,"沉没的破坏神像","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","作为拉尔戈星导教被指定为阿拉米格国教的纪念而被供奉起来的破坏神石像。在阿拉米格最后的王泰奥德里克与星导教对立之时，它被直属于王的近卫队所破坏， 沉入到了盐湖之中。",81458,False
2162881,7151100,60,60,22,0,0,0,81629,81129,"阿拉米格人居住区2","位于基拉巴尼亚湖区的某处。
放眼望去，所见之景将被后世传颂。","要塞城邦阿拉米格南部的居住区。在帝国的统治下，这里被指定为没有市民权的“安”阶级的人们的居住区，根据对他们的“游荡民”这一蔑称，这里在当时被称为游荡民居住区。而这一歧视性的称呼，如今也成了过去。",81458,False
2162882,7151103,60,60,22,0,0,0,81676,81176,"瑞光像","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","以武辺之瑞光为原型的铜像。他作为在黄金港所在的岛屿“紫州”南部建立末之国的武将而为人所熟知。只是，黄金港本身为幕府直辖领地，因此不属于末之国。",81459,False
2162883,7151105,60,60,22,0,0,0,81677,81177,"乐座街","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","根据远东之国幕府的特例，与商业有关的限制被大幅减缓的商业街。 从贩卖各种商品的店铺，到提供给国内外的商人与旅客的住宿设施和娱乐设施等等，一应俱全。",81459,False
2162884,7151107,60,60,22,0,0,0,81678,81178,"转魂塔广场","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","转魂塔，即以太之光所在的广场。在远东之国，这种设施自古以来都是由被称为鬼师众的神秘技术集团进行制造并保护管理的。因为这里是交通枢纽，赤诚组的监视也很严格。",81459,False
2162885,7151109,60,60,22,0,0,0,81679,81179,"黄金船库","位于黄金港的某处。
放眼望去，所见之景将被后世传颂。","由黄金港奉行所设立的造船厂。其目的并非是为了建造关船这类的大型船，而是以停泊在黄金港的船只的修理与小型船只的建造为主。因此，这里的船工们很多也都精通外国船只的构造。",81459,False
2162886,7151115,60,60,22,0,0,0,81680,81180,"紫水宫","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","静静的矗立于苍玉海沟中的海底宫殿。由居住于红玉海海底的翠水之民们建起，他们的统领红玉公主则居住于其中。不只是外人，就算是翠水之民没有特别许可的话也是禁止入内的。",81459,False
2162887,7151117,60,60,22,500,759,0,81681,81181,"奥萨德东岸","位于红玉海的某处。
在清晨放眼望去，所见之景将被后世传颂。","面向红玉海的奥萨德次大陆东岸地区。历来渔业繁盛，海岸线上散布着许多渔村。这里风光明媚，因此也留下了许多诗词。",81459,False
2162888,7151135,60,60,22,0,0,0,81682,81182,"痉挛寨","位于红玉海的某处。
放眼望去，所见之景将被后世传颂。","支配红玉海的海贼众们的根据地。由于畏惧被认为从神话时代起就耸立于此处的神秘巨塔“天之御柱”的缘故，这里自古以来就被人当成禁忌之地。但是海贼众们不惧于神，在此建立了据点。",81459,False
2162889,7151167,60,60,22,0,0,0,81683,81183,"高速魔导驱逐艇L-XXIII","位于延夏的某处。
放眼望去，所见之景将被后世传颂。","沉没于无二江水底的高速魔导驱逐艇的残骸，舰籍编号中的“L”代表其所属于第十二军团，而“XXIII”则意味着它是第23号舰艇。它的任务曾是镇压多玛叛乱，似乎是被守护延夏的妖狐所击沉。",81459,False
2162890,7151169,60,60,22,0,0,0,81684,81184,"模儿衣楼","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","暮晖之民的部族之一，模儿部的居留地。会随着家畜所食用的草的变化而移动的模儿部，每个季节都会变换新的居留地。为此，他们的帐篷也都设计得十分便于移动。",81459,False
2162891,7151171,60,60,22,0,0,0,81685,81185,"莫艾石像","位于太阳神草原的某处。
放眼望去，所见之景将被后世传颂。","以人脸为原型的巨大石像。在世界各地都有同样的石像存在，但它们的建造者，建造时间以及目的均不明。根据角的有无以及耳朵的位置，有人认为这些石像是出自人族之手，但也只是推测。",81459,False
