key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
796,0,1,5917368,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"雪人天敌——雪人陷阱草","发现了一种恶名昭彰的雨雪陷阱草，它连雪人都会捕食，非常危险。请打倒雪人陷阱草！","","","","",0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
798,0,1,5912739,51,55,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"兽人雪人","为了追求涌出温泉而开始移动的雪人们非常危险，请打倒凶猛的孤独大脚雪人！","","","","",0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
800,0,1,5915017,51,55,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"卧龙岛之战","骑兵们经常被魔物袭击，请排除卧龙岛周边的魔物，打倒多毛牦牛和极地熊！","","","","",0
801,0,1,5926098,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"冰冻之花","因为过于寒冷使得戈尔加涅牧草地不再生长牧草，可是却有一种耐寒性非常强的草木纲魔物在这里徘徊，请打倒在冰原绽放的雨雪陷阱草！","","","","",0
802,0,1,5913094,51,55,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"暮卫塔银狼","在废堡暮卫塔周边有着非常渴望鲜血的狼群，请打倒阻碍暮卫塔再建的银狼！","","","","",0
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
805,0,1,5913009,51,55,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"指挥官","寒冰指挥官来到库尔札斯地区开路，这使得周围的悬崖开始崩塌。请打倒令人困扰的寒冰指挥官！","","","","",0
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
807,0,1,5917389,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"幻惑视线——凝视深瞳","很多骑兵都被怪异深瞳的魔眼迷惑了，请打倒凝视深瞳！","","","","",0
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
809,0,1,5926102,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"白雪茫茫","积雪迟迟不得融化，不打倒造成这种原因的魔物的话，积雪会越积越多，请打倒白明胶怪和白汁液怪！","","","","",0
810,0,1,5926108,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"食人冰果——塔图芙&白松露","请讨伐怪异的食人魔物，这种魔物被骑兵们称为冰果，打倒塔图芙和白松露！","","","","",0
811,0,1,5913045,51,55,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"讨伐龙之眷属","废堡暮卫塔的周边聚集了龙族所支配的鸟龙，请打倒龙族眷属古鸟！","","","","",0
812,0,1,5915728,51,55,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"鸟龙大王——匹克拉顿","被击退的古鸟发出了悲鸣，引来了率领古鸟群的鸟龙大王，请打倒匹克拉顿！","","","","",0
813,0,1,5916042,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"冰原之狼","巡逻中的狄兰达尔家的骑兵被狼群袭击了，请救助狄兰达尔家的骑兵，打倒袭击而来的银狼！","","","","",0
814,0,1,5917397,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"嗜酒如命——海德伦","一只羊不小心闯入连队野营地，偷喝了营地里的酒。那以后它嗜酒如命，每当想喝酒时就会袭击他人，请打倒海德伦！","","","","",0
815,0,1,5918414,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"年轻龙骑士——阿莱姆贝","隶属龙骑士团的年轻龙骑士在寻求强大的训练对手，请接受挑战，打倒尖锐枪阿莱姆贝！","","","","",0
816,0,1,5919006,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"隼巢的危机","古时召唤出来的妖异虽然已经消失了，可它们的子孙却在库尔札斯西部高地扎了根，威胁着周边的居民，请打倒山岳的冰鬼山巨魔！","","","","",0
817,0,1,5920774,51,55,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"功绩掠夺者——卑鄙的维尔纳","圣菲内雅连队的士兵们为了功绩打了起来，请打倒想要掠夺他人功绩的卑鄙的维尔纳！","","","","",0
818,0,1,5925602,52,56,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"传说中的马鸟——莽撞陆行鸟","发现了尾羽集落的猎人们一直挑战猎捕的巨大陆行鸟，请捕获莽撞陆行鸟！","","","","",0
819,0,1,5925604,52,56,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"陆行鸟之森的守护者","一些打破规定的非法猎人们想要猎捕产卵期的雌性陆行鸟，请制裁这些非法猎人们！","","","","",0
820,0,1,5925605,52,56,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"精明猎人——幽微","有一种非常贪吃的醋蝎龙，它曾吃掉了数十只陆行鸟，请打倒破坏狩猎场的幽微！","","","","",0
821,0,2,5925615,52,56,2001885,1,0,0,60723,60503,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"不灭之箭","尾羽集落的猎人们正在寻求制作坏不了的箭的材料，请去收集野生陆行鸟的羽毛！","将获得的野生陆行鸟的羽毛交给尾羽集落的猎人","交纳的野生陆行鸟的羽毛数量","","",0
822,0,1,5925621,52,56,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"高傲猛兽——格拉瓦卡斯","狂怒的斑攫兽正在四处徘徊寻找下一个目标，请打倒格拉瓦卡斯！","","","","",0
823,0,1,5925624,52,56,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"鲑鱼战争","猎人们为了捕获大型猎物来到了溪边，可是却被前来觅食的熊群盯上了，为了确保渔场，请打倒棕熊！","","","","",0
824,0,4,5925625,52,56,0,8,0,0,60724,60504,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"芳香四溢","也许是体味太香，所以才会引来许多虫子，请保护好散发醇香的莫西·匹克，打倒羽毛跳蚤！","","散发醇香的莫西·匹克","","",0
825,0,1,5925628,52,56,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"异形巡礼者","成为了邪龙眷属的异端者一伙人，来到了遗迹进行巡礼，请打倒龙堡龙鸟！","","","","",0
826,0,1,5925636,52,56,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"无肉不欢","离群一族的自由脑猎人们为了寻找食材出去狩猎了，请与猎人们一起，打倒洛夫坦山羊！","","","","",0
827,0,1,5925638,52,56,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"敌人的敌人还是敌人","反对冰之巫女的过激异端者集团想要袭击尾羽集落，请打倒聚集起来的异端者们！","","","","",0
828,0,1,5925640,52,56,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"异端煽动者——于贝尔唐","统领着异端者集团的通缉犯通过龙血获得了变身能力，请打倒真相代言人于贝尔唐！","","","","",0
829,0,1,5925641,52,56,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"战争终结者","为了扩大自己领土的骨颌族又派出了新的远征部队，请打倒骨颌族的部队！","","","","",0
830,0,1,5925644,53,57,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"分界河","自由脑窟穴的离群一族正在警戒靠近他们领地的细齿兽，请打倒开始移动的细齿兽！","","","","",0
831,0,1,5925647,53,57,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"龙卵引起的战争","饥饿的骏雕群盯上了龙族的卵，请打倒参天骏雕！","","","","",0
832,0,1,5925648,53,57,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"云雾街虐杀者——斯瓦洛格","发现了曾经侵入伊修加德城内的飞龙，这只恶名昭彰的飞龙在当时杀害了许多人，请打倒斯瓦洛格！","","","","",0
833,0,1,5925650,52,56,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"愤怒之母——米嘉斯","自由脑窟穴的骨颌族经常猎取新生南加和南加卵，打倒为此前来报复的大型南加米嘉斯！","","","","",0
834,0,1,5925653,53,57,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"地底的脚步声","被含有魔力的龙族咆哮所吓到的甲鳞纲魔物醋蝎龙进入了兴奋状态，请打倒醋蝎龙！","","","","",0
835,0,1,5925654,53,57,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"以下克上的眷属——洛拜兰","支配彻悟岩窟的龙人出现了，那强大无比的力量连高阶级的龙族都能制服，请打倒龙人洛拜兰！","","","","",0
836,0,1,5925659,53,57,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"烦人的似鸡龙","险些被邪龙手下的龙族消灭的似鸡龙群蜂拥而至，请打倒陷入恐慌状态的似鸡龙！","","","","",0
837,0,1,5925663,57,61,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"龙虎之争","为了获取水源，斑攫兽群勇敢地向龙族发起了挑战，趁这个机会打倒龙族！","","","","",0
838,0,1,5925665,53,57,0,0,0,0,60722,60502,0,36,0,37,38,35,True,False,False,0,False,False,False,0,"坚甲铁龙——塔拉斯克","它那压倒性的力量征服了许多异端者的心，现在这条恐怖的龙竟然从云海飞至了此地，请打倒塔拉斯克与它的信徒！","","","","",0
839,0,4,5926386,50,54,0,8,0,0,60724,60504,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"突飞猛进","蔷薇骑兵团的粮草香味引来了飞猫群，请与骑兵们一起守护好物资，打倒风筝猫！","","蔷薇骑兵团的粮草数量","","",0
840,0,1,5926388,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"冠恐鸟窝破坏命令","能够放出昏睡吐息的冠恐鸟已经成为了云顶营地的威胁，请破坏筑巢冠恐鸟的巢穴！","","","","",0
841,0,1,5926389,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"鲜艳肥鸟——不飞恐鸟","因为巢穴被破坏了，所以愤怒的冠恐鸟群长老出现了，请打倒不飞恐鸟！","","","","",0
842,0,1,5926390,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"云海大乱斗","阿巴拉提亚云海的觅食场非常少，而魔物们围绕着这有限的觅食场展开了大乱斗，请打倒高视冠恐鸟和猴面雀！","","","","",0
843,0,1,5926391,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"天上的吸血蛭","为确保粮食，云顶的蔷薇骑兵在浮岛垂钓，没想到却被魔物袭击了，请打倒吸血生物棘蛭！","","","","",0
844,0,1,5926392,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"黑色怪鸟","一种叫做安祖的奇怪候鸟带着雏鸟成群结队飞至此地，请打倒前来寻求水源的安祖主母和小母安祖！","","","","",0
845,0,1,5926393,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"年少气盛","衮杜族的青年为了恐吓人们聚集到了一起，请打倒挑事的衮杜兰垒义！","","","","",0
846,0,1,5926394,50,54,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"乱扔东西的艾坡达姆金","在云顶有一只非常喜欢恶作剧的猴面雀，它经常盗取骑兵们的随身物品然后扔至云海，请教训一下这乱丢东西的艾坡达姆金！","","","","",0
847,0,1,5926395,50,54,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"云海战士","前往温杜属本杜集落进行侦察的蔷薇骑兵正在被衮杜族追捕，请帮忙打倒衮杜族的战士，好让蔷薇骑兵顺利逃脱。","","","","",0
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
851,0,1,5926399,57,61,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"美丽新世界","尊杜族的养虫人养了一些用于纺织的虫子，由于忘记关上虫屋的门，使得养的虫子都跑了出来，为了防止虫害发生，请打倒天窗瓦魔蛾！","","","","",0
852,0,2,5926400,57,61,2001877,1,0,0,60723,60503,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"天空之云","年轻的尊杜人正在寻找水源，请打倒在周边浮游的水元精，并收集泉水核心！","将获得的泉水核心交给年轻的尊杜人","交纳的泉水核心数量","","",0
853,0,3,5926401,57,61,0,0,0,0,60725,60505,0,0,5935440,33,34,35,True,False,False,0,False,False,False,0,"逃亡者","被温杜族抓去当奴隶使唤的尊杜族正在四处求救，请护卫好这位逃亡的尊杜奴隶，帮他顺利逃脱。","","","","",0
854,0,4,5926402,57,61,0,8,0,0,60724,60504,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"追踪者","好心的双翼尊杜原来是温杜族伪装的。他正在追捕逃亡的奴隶，请再次护卫逃亡的尊杜奴隶。","","逃亡的尊杜奴隶","","",0
855,0,1,5926403,57,61,0,0,0,0,60722,60502,0,36,0,37,38,35,True,False,False,0,False,False,False,0,"暴食人形岩——大地饕餮","本应守护大地的坐镇巨像，却因变得巨大化而持续吸收着浮岛的土地，请打倒大地饕餮！","","","","",0
856,0,1,5926404,57,61,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"切断补给线","为了寻找制作武器的骨材与皮革，温杜族派出了狩猎团，请打倒温杜族猎人！","","","","",0
857,0,1,5926405,57,61,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"不速之客","登陆浮岛的帝国军是隶属第六军团的部队，他们与温杜族的战士正在交战，借此机会，将双方全都打倒！","","","","",0
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
860,0,1,5926408,57,61,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"恐怖积乱云——奥努瓦利","温杜族女战士长那如雷云般的狂暴性格广为人知，现在她正在寻找猎物，请打倒令尊杜族闻风丧胆的积乱云奥努瓦利！","","","","",0
861,0,1,5926409,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"云神祭司——凯那瓦努","温杜族的高级祭司一直都在为云神祈祷，如果将其打倒的话，定会消减温杜族的士气，请打倒雷雨云凯那瓦努！","","","","",0
862,0,1,5926410,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"凯那瓦努的弟子们","为了保护陷入绝境的祭司凯那瓦努，其弟子们挺身而出。请打倒凯那瓦努兰腊义！","","","","",0
863,0,1,5926411,59,63,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"复仇祭司——凯那瓦努","得知弟子被打倒了的祭司为了报仇卷土重来，请再次打倒雷雨云凯那瓦努和斯科维德！","","","","",0
864,0,1,5926412,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"地毯式粪炸","巨嘴鸟群正在扩张自己的栖息地，它们过度繁殖的话会使粪害扩大，请在骑士团被地毯式粪炸前将巨嘴鸟打倒！","","","","",0
865,0,1,5926413,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"疯狂的歌声——波达格","这只怪鸟发出的音程混乱的叫声能够使听者精神错乱，请打倒波达格！","","","","",0
866,0,1,5926414,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"云海暴风——阿坦图","有一只异常凶猛的狮鹫已经捕食了许多瓦努族了，请打倒阿坦图，让云海恢复安宁。","","","","",0
867,0,1,5926415,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"不吉之鸟飞向云之彼端","发出奇怪叫声的怪鸟群为了捕获猎物开始移动了，在出现损害前打倒奇纳哈尔鸟妖！","","","","",0
868,0,4,5920108,55,59,0,8,0,0,60724,60504,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"暗鳞黑龙征讨战 白龙支援","为了对抗破坏天极白垩宫的邪龙眷属，圣龙的部下白龙维德佛尔尼尔挺身而出，请一边支援白龙，一边打倒暗鳞黑龙！","","维德佛尔尼尔","","",0
869,0,4,5922602,55,59,0,8,0,0,60724,60504,0,171,0,33,34,35,True,False,False,0,False,False,False,0,"暗鳞黑龙征讨战 追击作战","处于劣势的暗鳞黑龙开始撤退，请一边支援白龙，一边打倒殿后的暗龙眷属！","","维德佛尔尼尔","","",0
870,0,4,5923504,55,59,0,8,0,0,60724,60504,0,36,0,37,38,35,True,False,False,0,False,False,False,0,"暗鳞黑龙征讨战 决战","借由水晶之力，暗鳞黑龙释放出了真正的力量，请一边支援白龙，一边尽全力打倒暗鳞黑龙！","","维德佛尔尼尔","","",0
871,0,1,5923891,56,60,0,0,0,0,60722,60502,0,36,0,37,38,35,True,False,False,0,False,False,False,0,"苍天白龙——维德佛尔尼尔","与白龙一起击退了暗龙，白龙为了答谢众人，决定帮助众人进行修行，向白龙维德佛尔尼尔展示一下自己的实力！","","","","",0
872,0,4,5926116,54,58,0,8,0,0,60724,60504,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"天极白垩宫防卫战 救助幼龙","圣龙一族中好奇心非常旺盛的幼龙雷伊·安德被暗龙的部下龙人天棓天龙袭击了，请保护好雷伊·安德，打倒暗龙眷属！","","雷伊·安德","","",0
873,0,1,5926370,55,59,0,0,0,0,60721,60501,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"天极白垩宫防卫战 讨伐猛龙","暗龙的部下猛龙天棓星龙正在向天极白垩宫发起进攻，请击溃天棓星龙设立的包围网！","","","","",0
874,0,1,5926372,54,58,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"天极白垩宫防卫战 救助莫古","暗龙的眷属袭击了天极白垩宫的莫古力族，请快去帮助莫古力族打倒暗龙眷属！","","","","",0
875,0,1,5941797,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"大嘴怪鸟——耶尔","有一只怪鸟对着飞空艇燃起了斗争心，它经常会去戳破飞空艇的气球，请打倒造成事故的罪魁祸首耶尔！","","","","",0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
877,0,1,5920004,59,70,0,0,0,0,60722,60502,0,36,0,37,38,35,False,False,False,0,False,False,False,0,"太古威胁 夜光花歼灭战","究极神兵原型为了聚集能量设置了以太收集器，请打倒守卫收集器的合成植物夜光花！","","","","",0
878,0,1,5920006,59,70,0,0,0,0,60722,60502,0,36,0,37,38,35,False,False,False,0,False,False,False,0,"太古威胁 夜光花歼灭战","究极神兵原型为了聚集能量设置了以太收集器，请打倒守卫收集器的合成植物夜光花！","","","","",0
879,0,1,5920008,59,70,0,0,0,0,60722,60502,0,36,0,37,38,35,False,False,False,0,False,False,False,0,"太古威胁 夜光花歼灭战","究极神兵原型为了聚集能量设置了以太收集器，请打倒守卫收集器的合成植物夜光花！","","","","",0
880,0,4,5925693,59,63,0,8,0,0,60724,60504,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"错误报告199号","检查系统想要强制停止发生错误而失控了的工作机械，请保护好检查系统打倒亚拉戈发条工程师！","","检查系统数量","","",853272
881,0,1,5925700,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"轮回之蛇","一群合成生物拉米亚正在尝试逃离魔大陆前往其他大陆，请打倒这群拉米亚！","","","","",0
882,0,1,5925725,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"亚拉戈防卫装置","古代试做机检测到了侵入者，转换成了战斗姿态，请打倒亚拉戈发条刽子手和亚拉戈发条霸王！","","","","",0
883,0,1,5925704,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"狡猾魔兽——智化奇美拉","因突然变异而获得了高智能的奇美拉型合成兽为了给脑部补充营养而在寻找猎物，请打倒智化奇美拉！","","","","",0
884,0,1,5925705,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"魔兽讨伐战","生体培养局的培养系统暴走了，从而增产了大量的合成生物，请打倒刚刚出生的疫虫！","","","","",0
885,0,1,5925721,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"忠义妖王——目支邻陀","臣服于始皇帝赞德伟大壮举的人工妖异之王，为了替已经去世的主人报仇开始行动了，请打倒目支邻陀！","","","","",0
886,0,1,5925982,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"大量变种尸生花","尸生花吸收了合成生物培养液而达成了进化，请打倒变种尸生花！","","","","",0
887,0,1,5925729,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"神秘机器","帝国军第六军团为了对抗亚拉戈的兵器，投入了大量的小型化无人魔导兵器，请打倒魔导先锋轻装型。","","","","",0
888,0,1,5925736,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"失传技术","为了获得亚拉戈文明的知识，帝国军特殊部队开始行动了，请打倒帝国思辨者！","","","","",0
889,0,1,5925805,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"全自动手工业","入侵魔大陆的帝国军第六军团派出了工作机器想要建筑基地，请打倒魔导精金爪！","","","","",0
890,0,1,5925806,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"魔导技师长——西拉·玛尔·阿尔比努斯","因为妨碍了帝国军建筑基地，所以帝国军的魔导工兵部队出来反击了，请打倒西拉·玛尔·阿尔比努斯！","","","","",0
891,0,1,5925816,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"伽马东部战线","隶属帝国军第六军团的部队为了镇压魔大陆，派了多支队伍前往魔大陆各地，为了阻止他们的野心，请打倒帝国军部队！","","","","",0
892,0,1,5925822,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"伽马西部战线","隶属帝国军第六军团的部队为了镇压魔大陆，派了多支队伍前往魔大陆各地，为了阻止他们的野心，请打倒帝国军部队！","","","","",0
893,0,1,5925829,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"伽马南部战线","隶属帝国军第六军团的部队为了镇压魔大陆，派了多支队伍前往魔大陆各地，为了阻止他们的野心，请打倒帝国军部队！","","","","",0
894,0,1,5925831,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"毫无理性的暴风","由于亚拉戈帝国的生物改造实验，使得失去了理性的龙族在四处徘徊，请打倒美拉西迪亚布罗宾雅克！","","","","",0
895,0,1,5925833,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"人造多头龙——戈里斯切","亚拉戈帝国以龙族为基础进行了合成，创造了对龙合成生物兵器，请打倒戈里斯切！","","","","",0
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
897,0,1,5925846,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"管理系统出错事件","由于管理系统的指令错误，导致生产了大量无人兵器，请处理掉亚拉戈发条收割者！","","","","",0
898,0,1,5925859,59,63,0,0,0,0,60722,60502,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"不吉实验体——斯忒诺","在隔离实验岛创造的拉米亚型合成生物正在附近徘徊，请打倒斯忒诺！","","","","",0
899,0,1,5925869,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"行尸走肉","亚拉戈帝国的龙族培养实验产生了许多没有灵魂的肉体，请打倒这些可怜的美拉西迪亚安菲瑟龙！","","","","",0
900,0,1,5925984,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"高位亚拉戈用户","原亚拉戈帝国军四脚型合成兵脱离了管理系统而失控了，请打倒爬虫半人马！","","","","",0
901,0,1,5925988,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"有梦想的无人机——扭盘堡","管理无人机响声堡的高阶级指令机出现了，请打倒扭盘堡！","","","","",0
902,0,1,5926380,52,56,0,0,0,0,60722,60501,0,68,0,33,38,35,False,False,True,0,False,False,False,0,"雷兽女王——长须豹女王","尾羽集落的猎人想要挑战扰乱狩猎场的魔兽群，请打倒王家群豹！","","","","",0
903,0,1,5926381,57,70,0,0,0,0,60722,60502,0,36,0,37,38,35,False,False,True,0,False,False,False,0,"逆袭女王——长须豹女王","一时撤退的雷兽女王整备好军势后为复仇再次袭来，请打倒长须豹女王！","","","","",0
904,0,1,5926382,57,70,0,0,0,0,60722,60502,0,36,0,37,38,35,False,False,True,0,False,False,False,0,"逆袭女王——长须豹女王","一时撤退的雷兽女王整备好军势后为复仇再次袭来，请打倒长须豹女王！","","","","",0
905,0,1,5926383,60,70,0,0,0,0,60722,60502,0,154,0,37,38,35,False,False,True,0,False,False,False,0,"幻影女王——长须豹女王","解决掉的长须豹女王化作怨灵再次袭来，请打倒长须豹女王！","","","","",0
906,0,1,5926384,60,70,0,0,0,0,60722,60502,0,154,0,37,38,35,False,False,True,0,False,False,False,0,"幻影女王——长须豹女王","解决掉的长须豹女王化作怨灵再次袭来，请打倒长须豹女王！","","","","",0
907,0,1,5926385,60,70,0,0,0,0,60722,60502,0,154,0,37,38,35,False,False,True,0,False,False,False,0,"幻影女王——长须豹女王","解决掉的长须豹女王化作怨灵再次袭来，请打倒长须豹女王！","","","","",0
908,0,1,5941338,56,60,0,0,0,0,60721,60501,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"令人头痛的冰淇淋","库尔札斯西部高地的寒冷化加速，使得这里的魔物让住民很头疼，请打倒冰元精和冰糕怪！","","","","",0
909,0,1,5941344,56,60,0,0,0,0,60722,60502,0,115,0,33,34,35,True,False,False,0,False,False,False,0,"冷酷冰龙——斯蒂希","圣菲内雅连队的骑兵们不断追杀的大型龙族来到了西部高地，请打倒冷酷冰龙斯蒂希！","","","","",0
