key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
451," 午餐食材的紧急委托",67,19,0,0,False,1,1800,451,16700,16900,8,0,0,0,0,0,5,1,0,5206,0
452," 大型水产品的捕获调查",69,19,0,0,False,1,1800,452,630,1280,9,0,0,0,0,0,6,1,0,5207,0
453," 协助调查基地西侧的水质",65,19,0,0,False,1,1800,453,15100,15300,10,0,0,0,0,0,7,1,0,5208,0
454," 筹备水产品食材",73,19,0,0,False,1,1800,454,1300,1500,11,0,0,0,0,0,8,1,0,5209,0
455," 储泪池的生态调查",66,19,0,0,False,1,1800,455,16600,16800,12,0,0,0,0,0,9,1,0,5206,0
456," 大量筹备炼金药所需的材料",71,19,0,0,False,1,1800,456,5200,5500,13,0,0,0,0,0,10,1,0,5207,0
457," 巨型鱼捕获调查",69,19,0,0,False,2,1800,457,2040,3690,14,0,0,0,0,0,11,1,0,5209,0
458," 同种样本的环境调查",65,19,0,0,False,2,1800,458,15000,15400,15,0,0,0,0,0,12,1,0,5206,0
459," 筹备偏光涂料所需的水产品",73,19,0,0,False,2,1800,459,1500,2000,16,0,0,0,0,0,13,1,0,5208,0
460," 基地东南水池的生态调查",68,19,0,0,False,2,1800,460,3000,4000,17,0,0,0,0,0,14,1,0,5209,0
461," 大量筹备鱼酱所需的材料",71,19,0,0,False,2,1800,461,31000,37000,18,0,0,0,0,0,15,1,0,5206,0
462," 协助提高水产品样本的质量",74,19,0,3,False,2,1800,462,300,1000,19,0,0,0,0,0,16,1,0,5208,0
463," 协助调查基地西北侧的水质",66,19,0,0,False,2,1800,463,12500,13000,20,0,0,0,0,0,17,1,0,5207,0
464," 协助调查空葫芦港的水质",65,19,0,0,False,3,1800,464,15600,16100,21,0,0,0,0,0,18,1,0,5210,0
465," 筹备水产品储备粮",73,19,0,0,False,3,1800,465,3500,3700,22,0,0,0,0,0,19,1,0,5206,0
466," 空葫芦港的生态调查",68,19,0,0,False,3,1800,466,4000,5000,23,0,0,0,0,0,20,1,0,5210,0
467," 与最大个体有关的生态调查",72,19,0,0,False,3,1800,467,5540,6280,24,0,0,0,0,0,21,1,0,5207,0
468," 筹备加工所需的魔泉生物",74,19,0,11,False,3,1800,468,3800,4500,25,0,0,0,0,0,22,1,0,5211,0
469," 西侧小跳印记的生态调查",66,19,0,0,False,3,1800,469,15500,16100,26,0,0,0,0,0,23,1,0,5208,0
470," 紧急筹备晚餐食材",67,19,0,0,False,3,1800,470,15100,15500,27,0,0,0,0,0,24,1,0,5209,0
471," 采集炼金药所需的水产品",71,19,0,10,False,3,1800,471,44000,50000,28,0,0,0,0,0,25,1,0,5211,0
472,"北侧小跳印记的生态调查",65,19,0,0,False,4,1800,472,15800,16100,29,0,0,0,0,0,26,0,0,5207,11200
473,"稀有水产品的捕获调查",70,19,0,3,False,4,1800,473,3000,3500,30,0,0,0,0,0,27,0,0,5208,11200
474,"紧急筹备水产食材",67,19,0,0,False,4,1800,474,14700,14850,31,0,0,0,0,0,28,0,0,5210,11200
475,"精密水质调查",73,19,0,10,False,4,1800,475,7200,7700,32,0,0,0,0,0,29,0,0,5211,11200
476,"采集精密加工所需的水产品",74,19,0,3,False,4,1800,476,10000,15000,33,0,0,0,0,0,30,0,0,5210,11200
477,"【高难】大型水产品的捕获调查",69,19,0,0,False,5,1800,477,10240,10260,34,0,0,0,0,0,31,0,0,5206,11100
478,"【高难】大量筹备炼金药所需的材料",71,19,0,0,False,5,1800,478,34000,36000,35,0,0,0,0,0,32,0,0,5209,11100
479,"【高难】协助月底魔泉瀑布的技术实验",70,19,0,11,False,5,1800,479,2250,2650,36,0,0,2,0,0,33,0,0,5214,11100
480,"【高难】紧急筹备水产食材",67,19,0,10,False,5,1800,480,15300,15500,37,0,0,1,14,0,34,0,0,5212,11100
481,"【高难+】砷海的生态调查",65,19,0,10,False,6,300,481,1600,2000,38,0,0,0,13,0,35,0,0,5211,11000
482,"【高难+】大型水产品的捕获调查",69,19,0,0,False,6,240,482,8500,8550,39,0,0,0,14,0,36,0,0,5210,11000
483,"检验钓场的多样性",75,19,0,10,False,4,1800,483,5000,6000,40,0,0,0,0,0,37,0,0,5211,11200
484,"【高难】检验钓场的多样性",75,19,0,0,False,5,1800,484,14700,15700,41,0,0,0,0,483,38,0,0,5209,11100
485,"采集精密净水装置所需的材料",76,19,0,0,False,4,1800,485,6500,6540,42,0,0,0,0,0,39,0,0,5208,11200
486,"【高难】采集精密净水装置所需的材料",76,19,0,0,False,5,1800,486,15900,16200,43,0,0,0,0,485,40,0,0,5206,11100
487,"【高难+】采集精密净水装置所需的材料",76,19,0,0,False,6,270,487,9600,12300,44,0,0,0,0,486,41,0,0,5210,11000
488,"【高难】调查共生物种的生态",77,19,0,0,False,5,1800,488,12200,12900,45,0,0,0,0,0,42,0,0,5207,11100
489,"【高难+】调查共生物种的生态",77,19,0,11,False,6,300,489,3050,3450,46,0,0,1,0,488,43,0,0,5212,11000
490,"采集魔泉环境的样本",78,19,0,10,False,4,1800,490,4830,9240,47,0,0,0,4,0,44,0,0,5211,11200
491,"【高难】采集魔泉环境的样本",78,19,0,10,False,5,1800,491,5000,6000,48,0,0,1,0,490,45,0,0,5213,11100
492,"【高难+】采集魔泉环境的样本",78,19,0,10,False,6,300,492,11640,23140,49,0,0,2,0,491,46,0,0,5214,11000
493,"【高难+】调查未知水生生物",79,19,0,10,False,6,240,493,300,800,50,0,0,2,10,0,47,0,0,5214,11000
494,"【高难+】调查未知水生生物 II",79,19,0,10,False,6,510,494,1600,2300,51,0,0,2,0,493,48,0,0,5211,11000
495,"【高难+】调查未知水生生物 III",79,19,0,10,False,6,480,495,8000,20000,52,0,0,2,0,494,49,0,0,5213,11000
496,"【高难】增产研究水产品所需的货箱",81,17,9,0,False,5,1200,496,1800,2700,503,0,0,0,0,0,458,0,362,5230,20100
497,"【高难】制作抗震货箱",81,17,11,0,False,5,1200,497,1800,2700,504,0,0,0,0,0,459,0,363,5220,20100
498,"【高难】母星的治愈香炉",83,17,12,0,False,5,1200,498,1800,2700,505,0,0,0,0,0,460,0,364,5221,20100
499,"【高难+】用岩盘挖掘机开路",82,17,10,0,False,6,1200,499,1800,2700,506,0,0,3,13,0,461,0,365,5220,20000
500,"【高难+】月面材料的鞣革",84,17,13,0,False,6,1200,500,1800,2700,507,0,0,4,14,0,462,0,366,5226,20000
501,"【高难+】高级的光滑地板",83,17,14,0,False,6,1200,501,1800,2700,508,0,0,5,13,0,463,0,367,5232,20000
502,"【高难】现场筹备鞣料",84,18,13,0,False,5,1200,502,1800,2700,509,0,0,0,0,0,464,0,368,5220,20100
503,"【高难】加工特异菌丝",84,18,14,0,False,5,1200,503,1800,2700,510,0,0,0,0,0,465,0,369,5222,20100
504,"【高难】保持新鲜度的食品加工",86,18,16,0,False,5,1200,504,1800,2700,511,0,0,0,0,0,466,0,370,5220,20100
505,"【高难+】使用月面材料的采集工具",82,18,9,0,False,6,1200,505,1800,2700,512,0,0,6,14,0,467,0,371,5227,20000
506,"【高难+】制造高火力炉",82,18,11,0,False,6,1200,506,1800,2700,513,0,0,7,13,0,468,0,372,5222,20000
507,"【高难+】让房间充满蘑菇的温暖",83,18,15,0,False,6,1200,507,1800,2700,514,0,0,8,14,0,469,0,373,5220,20000
508,"【高难】加工水产金属锭",85,19,10,0,False,5,1200,508,1800,2700,515,0,0,0,0,0,454,0,374,5209,20100
509,"【高难】制作改良版月凝胶",85,19,15,0,False,5,1200,509,1800,2700,516,0,0,0,0,0,455,0,375,5208,20100
510,"【高难+】如水晶一般的宝石",85,19,12,10,False,6,1200,510,1800,2700,517,0,0,9,13,0,456,0,376,5211,20000
511,"【高难+】制作鳗鱼预制菜",86,19,16,0,False,6,1200,511,1800,2700,518,0,0,10,14,0,457,0,377,5210,20000
512," 制作工作所需的落脚台",87,9,0,0,True,1,1200,512,0,0,519,520,0,1,0,0,414,1,378,5223,24000
513," 制作助燃材料",95,9,0,0,True,1,1200,513,0,0,521,522,0,13,0,0,415,1,379,5222,24000
514," 制作新型菌丝建材",98,9,0,0,True,1,1200,514,0,0,523,524,0,13,0,0,416,1,380,5222,24500
515," 制作挖掘陨石的钻头",91,10,0,0,True,1,1200,515,0,0,525,526,0,0,0,0,419,1,383,5220,24000
516," 制作吸引器的吸嘴",93,10,0,0,True,1,1200,516,0,0,529,530,0,16,0,0,423,1,387,5224,24000
517," 制作火焰喷射器的零件",97,10,0,0,True,1,1200,517,0,0,527,528,0,13,0,0,420,1,384,5222,24000
518," 制作吸引器的备用水箱",89,11,0,0,True,1,1200,518,0,0,531,532,0,0,0,0,424,1,388,5220,24000
519," 制作月球车的维修金属板",92,11,0,0,True,1,1200,519,0,0,533,534,0,0,0,0,426,1,390,5220,24500
520," 制作气罐",93,11,0,0,True,1,1200,520,0,0,535,536,0,16,0,0,428,1,392,5224,24000
521," 制作照明修理用具",87,12,0,0,True,1,1200,521,0,0,537,538,0,1,0,0,429,1,393,5223,24000
522," 制作吸引器的精密零件",89,12,0,0,True,1,1200,522,0,0,541,542,0,0,0,0,432,1,396,5220,24000
523," 制作月球车的维修零件",92,12,0,0,True,1,1200,523,0,0,539,540,0,0,0,0,430,1,394,5220,24500
524," 制作切削施工所需的手套",91,13,0,0,True,1,1200,524,0,0,543,544,0,0,0,0,434,1,398,5220,24000
525," 制作防毒面具",93,13,0,0,True,1,1200,525,0,0,545,546,0,16,0,0,436,1,400,5224,24000
526," 制作施工所需的防火靴",95,13,0,0,True,1,1200,526,0,0,547,548,0,13,0,0,437,1,401,5222,24000
527," 制作整备所需的布匹",87,14,0,0,True,1,1200,527,0,0,551,552,0,1,0,0,440,1,404,5223,24000
528," 制作施工所需的防火布",95,14,0,0,True,1,1200,528,0,0,553,554,0,13,0,0,441,1,405,5222,24000
529," 制作新型菌丝布匹",98,14,0,0,True,1,1200,529,0,0,549,550,0,13,0,0,439,1,403,5222,24500
530," 制作特殊保护剂",89,15,0,0,True,1,1200,530,0,0,555,556,0,0,0,0,444,1,408,5220,24000
531," 制作解毒剂",94,15,0,0,True,1,1200,531,0,0,559,560,0,16,0,0,448,1,412,5224,24500
532," 制作火焰喷射器的燃料",97,15,0,0,True,1,1200,532,0,0,557,558,0,13,0,0,447,1,411,5222,24000
533," 制作储备粮",88,16,0,0,True,1,1200,533,0,0,561,562,0,1,0,0,449,1,413,5220,24500
534," 制作辅食果冻",94,16,0,0,True,1,1200,534,0,0,563,564,0,16,0,0,450,1,414,5224,24500
535," 调查变异菌床的成分",96,16,0,0,True,1,1200,535,0,0,565,566,0,13,0,0,451,1,415,5220,24500
536," 筹备绝缘物资",88,17,0,0,True,1,1200,536,0,0,567,568,0,1,0,0,0,1,0,5220,24500
537," 搜索坠落的无人机",90,17,0,0,True,1,1200,537,0,0,569,570,0,0,0,0,0,1,0,5220,24500
538," 回收稀有陨铁",91,17,0,0,True,1,1200,538,0,0,571,572,0,0,0,0,0,1,0,5220,24000
539," 筹备药剂所需的菌核",94,18,0,0,True,1,1200,539,0,0,577,578,0,16,0,0,0,1,0,5224,24500
540," 调查孢子雾对植被的影响",96,18,0,0,True,1,1200,540,0,0,575,576,0,13,0,0,0,1,0,5220,24500
541," 采集有益菌类",98,18,0,0,True,1,1200,541,0,0,573,574,0,13,0,0,0,1,0,5222,24500
542," 筹备食用鱼",88,19,0,0,True,1,1200,542,0,0,579,580,0,1,0,0,411,1,0,5208,24500
543," 搜索落水的无人机",90,19,0,0,True,1,1200,543,0,0,581,582,0,0,0,0,410,1,0,5207,24500
544," 捕获变异的鱼",96,19,0,0,True,1,1200,544,0,0,583,584,0,13,0,0,413,1,0,5206,24500
545," 制作通用型玻璃零件",165,9,0,0,False,1,0,545,1200,2400,711,0,0,0,0,0,512,1,418,0,0
546," 筹备改良型帐篷部件",166,9,0,0,False,1,0,546,1200,2400,712,0,0,0,0,0,513,1,419,0,0
547," 特殊资源的加工试验",167,9,0,0,False,1,0,547,1200,2400,713,0,0,0,0,0,514,1,420,0,0
548," 活用再生资源",168,9,0,0,False,1,0,548,1200,2400,714,0,0,0,0,0,515,1,421,0,0
549," 制作住宿用帐篷",169,9,0,0,False,1,0,549,1200,2400,715,0,0,0,0,0,516,1,422,0,0
550," 类植物的加工研究",170,9,0,0,False,1,0,550,1200,2400,716,0,0,0,0,0,517,1,423,0,0
551," 追加制作通用型玻璃零件",165,9,0,0,False,2,0,551,1200,2400,717,0,0,0,0,0,518,1,424,0,0
552," 筹备耐寒专用帐篷部件",166,9,0,0,False,2,0,552,1200,2400,718,0,0,0,0,0,519,1,425,0,0
553," 续·特殊资源的加工试验",167,9,0,3,False,2,0,553,1300,3000,719,0,0,0,0,0,520,1,426,0,0
554," 续·活用再生资源",168,9,0,3,False,2,0,554,700,1500,720,0,0,0,0,0,521,1,427,0,0
555," 制作耐寒专用帐篷",169,9,0,3,False,2,0,555,1100,2500,721,0,0,0,0,0,522,1,428,0,0
556," 续·类植物的加工研究",170,9,0,3,False,2,0,556,1100,2500,722,0,0,0,0,0,523,1,429,0,0
557," 筹备采集工具",171,9,0,3,False,2,0,557,700,1500,723,0,0,0,0,0,524,1,430,0,0
558," 高精度加工特殊资源的验证",167,9,0,0,False,3,0,558,1600,2400,724,0,0,0,0,0,525,1,431,0,0
559," 制作玻璃纤维",165,9,0,0,False,3,0,559,1600,2400,725,0,0,0,0,0,526,1,432,0,0
560," 筹备耐热专用帐篷部件",166,9,0,0,False,3,0,560,1000,1600,726,0,0,0,0,0,527,1,433,0,0
561," 高效率活用再生资源",168,9,0,3,False,3,0,561,2700,3000,727,0,0,0,0,0,528,1,434,0,0
562," 制作耐热专用帐篷",169,9,0,0,False,3,0,562,1600,2400,728,0,0,0,0,0,529,1,435,0,0
563," 高硬度类植物的加工研究",170,9,0,3,False,3,0,563,2700,3000,729,0,0,0,0,0,530,1,436,0,0
564," 续·筹备采集工具",171,9,0,0,False,3,0,564,1000,1300,730,0,0,0,0,0,531,1,437,0,0
565," 制作居住区使用的寝具",172,9,0,0,False,3,0,565,1000,1300,731,0,0,0,0,0,532,1,438,0,0
566,"追加制作玻璃纤维",165,9,0,0,False,4,0,566,1800,2400,732,0,0,0,0,0,533,0,439,0,0
567,"续·高精度加工特殊资源的验证",167,9,0,0,False,4,1200,567,1800,2400,733,0,0,0,0,0,534,0,440,0,0
568,"筹备帐篷改良部件",166,9,0,3,False,4,0,568,700,1000,734,0,0,0,0,0,535,0,441,0,0
569,"续·高效率活用再生资源",168,9,0,3,False,4,0,569,700,1000,735,0,0,0,0,0,536,0,442,0,0
570,"研究法恩娜资源活用方法",173,9,0,3,False,4,0,570,2600,3000,736,0,0,0,0,0,537,0,443,0,0
571,"【高难】制作野外活动专用备品",169,9,0,3,False,5,0,571,2500,3000,737,0,0,0,0,0,538,0,444,0,0
572,"【高难】筹备高精度工匠工具",171,9,0,3,False,5,0,572,2500,3000,738,0,0,0,0,0,539,0,445,0,0
573,"【高难】制作宇宙运输专用包装材料",174,9,0,0,False,5,1200,573,800,1050,739,0,0,11,16,0,540,0,446,0,0
574,"【高难+】支援建设临时集散站",175,9,0,3,False,6,0,574,980,1080,740,0,0,0,21,0,541,0,447,0,0
575,"【高难+】制作高性能寝具",172,9,0,3,False,6,540,575,1800,2000,741,0,0,0,15,0,542,0,448,0,0
576,"增产法恩娜探索专用备品",176,9,0,3,False,4,0,576,2300,3000,742,0,0,0,0,0,543,0,449,0,0
577,"续·增产法恩娜探索专用备品",176,9,0,3,False,4,0,577,2300,3000,743,0,0,0,0,576,544,0,450,0,0
578,"【高难】制作用于议会的工艺品",177,9,0,3,False,5,0,578,1700,2000,744,0,0,0,0,0,545,0,451,0,0
579,"【高难】续·制作用于议会的工艺品",177,9,0,0,False,5,0,579,600,800,745,0,0,0,0,578,546,0,452,0,0
580,"【高难】改·制作用于议会的工艺品",177,9,0,3,False,5,1200,580,850,1000,746,0,0,0,0,579,547,0,453,0,0
581,"居住区环境改善计划",178,9,0,3,False,4,0,581,1400,2000,747,0,0,0,1,0,548,0,454,0,0
582,"【高难】续·居住区环境改善计划",178,9,0,3,False,5,0,582,850,1000,748,0,0,11,0,581,549,0,455,0,0
583,"【高难+】改·居住区环境改善计划",178,9,0,0,False,6,540,583,1000,1600,749,0,0,12,0,582,550,0,456,0,0
584,"【高难+】检验树脂结晶的精制方法",164,9,0,3,False,6,0,584,980,1080,750,0,0,12,5,0,551,0,457,0,0
585,"【高难+】续·检验树脂结晶的精制方法",164,9,0,3,False,6,600,585,980,1080,751,0,0,12,0,584,552,0,458,0,0
586,"【高难+】改·检验树脂结晶的精制方法",164,9,0,0,False,6,450,586,1000,1080,752,0,0,12,0,585,553,0,459,0,0
587," 制作通用型玻璃零件",150,10,0,0,False,1,0,587,1200,2400,753,0,0,0,0,0,554,1,460,0,0
588," 加工修缮零件",152,10,0,0,False,1,0,588,1200,2400,754,0,0,0,0,0,555,1,461,0,0
589," 从玻璃资源中提纯精炼",151,10,0,0,False,1,0,589,1200,2400,755,0,0,0,0,0,556,1,462,0,0
590," 无人机专用镜头的加工验证",155,10,0,0,False,1,0,590,1200,2400,756,0,0,0,0,0,557,1,463,0,0
591," 支援制作户外据点部件",156,10,0,0,False,1,0,591,1200,2400,757,0,0,0,0,0,558,1,464,0,0
592," 交付恶劣天气对策部件",158,10,0,0,False,1,0,592,1200,2400,758,0,0,0,0,0,559,1,465,0,0
593," 追加制作通用型玻璃零件",150,10,0,0,False,2,0,593,1200,2400,759,0,0,0,0,0,560,1,466,0,0
594," 支援制作站台部件",156,10,0,0,False,2,0,594,1200,2400,760,0,0,0,0,0,561,1,467,0,0
595," 追加筹备采集工具",153,10,0,3,False,2,0,595,1300,3000,761,0,0,0,0,0,562,1,468,0,0
596," 追加交付恶劣天气对策部件",158,10,0,3,False,2,0,596,700,1500,762,0,0,0,0,0,563,1,469,0,0
597," 组装玻璃加工专用高温炉",157,10,0,3,False,2,0,597,1100,2500,763,0,0,0,0,0,564,1,470,0,0
598," 无人机精密零件的加工验证",155,10,0,3,False,2,0,598,1100,2500,764,0,0,0,0,0,565,1,471,0,0
599," 支援设置取暖设备",159,10,0,3,False,2,0,599,700,1500,765,0,0,0,0,0,566,1,472,0,0
600," 加工临时零件",152,10,0,0,False,3,0,600,1600,2400,766,0,0,0,0,0,567,1,473,0,0
601," 制作法恩娜玻璃",150,10,0,0,False,3,0,601,1600,2400,767,0,0,0,0,0,568,1,474,0,0
602," 从特殊矿物中提纯精炼",151,10,0,0,False,3,0,602,1000,1600,768,0,0,0,0,0,569,1,475,0,0
603," 天文望远镜专用透镜的加工验证",155,10,0,3,False,3,0,603,2700,3000,769,0,0,0,0,0,570,1,476,0,0
604," 支援制作全天候货箱",156,10,0,0,False,3,0,604,1600,2400,770,0,0,0,0,0,571,1,477,0,0
605," 支援设置沐浴装置",159,10,0,3,False,3,0,605,2700,3000,771,0,0,0,0,0,572,1,478,0,0
606," 交付新型恶劣天气对策部件",158,10,0,0,False,3,0,606,1000,1300,772,0,0,0,0,0,573,1,479,0,0
607," 筹备大型厨具",153,10,0,0,False,3,0,607,1000,1300,773,0,0,0,0,0,574,1,480,0,0
608,"追加制作法恩娜玻璃",150,10,0,0,False,4,0,608,1800,2400,774,0,0,0,0,0,575,0,481,0,0
609,"从行星矿物中提纯精炼",151,10,0,0,False,4,1200,609,1800,2400,775,0,0,0,0,0,576,0,482,0,0
610,"加工精密零件",152,10,0,3,False,4,0,610,700,1000,776,0,0,0,0,0,577,0,483,0,0
611,"筹备工匠工具",153,10,0,3,False,4,0,611,700,1000,777,0,0,0,0,0,578,0,484,0,0
612,"试验性精炼合金样本",154,10,0,3,False,4,0,612,2600,3000,778,0,0,0,0,0,579,0,485,0,0
613,"【高难】工艺品的加工验证",155,10,0,3,False,5,0,613,2500,3000,779,0,0,0,0,0,580,0,486,0,0
614,"【高难】支援制作宇宙飞线构件",156,10,0,3,False,5,0,614,2500,3000,780,0,0,0,0,0,581,0,487,0,0
615,"【高难】续·组装玻璃加工专用高温炉",157,10,0,0,False,5,1200,615,800,1050,781,0,0,11,15,0,582,0,488,0,0
616,"【高难+】追加交付新型恶劣天气对策部件",158,10,0,3,False,6,0,616,980,1080,782,0,0,0,22,0,583,0,489,0,0
617,"【高难+】能量罐增产计划",160,10,0,3,False,6,540,617,1800,2000,783,0,0,0,16,0,584,0,490,0,0
618,"制作玻璃加工工具",161,10,0,3,False,4,0,618,2300,3000,784,0,0,0,0,0,585,0,491,0,0
619,"续·制作玻璃加工工具",161,10,0,3,False,4,0,619,2300,3000,785,0,0,0,0,618,586,0,492,0,0
620,"【高难】制造冷却大作战所需的无人机零件",162,10,0,3,False,5,0,620,1700,2000,786,0,0,0,0,0,587,0,493,0,0
621,"【高难】续·开发冷却大作战所需的无人机零件",162,10,0,0,False,5,0,621,600,800,787,0,0,0,0,620,588,0,494,0,0
622,"【高难】改·开发冷却大作战所需的无人机零件",162,10,0,3,False,5,1200,622,850,1000,788,0,0,0,0,621,589,0,495,0,0
623,"支援天文望远镜的零件",163,10,0,3,False,4,0,623,1400,2000,789,0,0,0,3,0,590,0,496,0,0
624,"【高难】续·支援天文望远镜的零件",163,10,0,3,False,5,0,624,850,1000,790,0,0,11,0,623,591,0,497,0,0
625,"【高难+】改·支援天文望远镜的零件",163,10,0,0,False,6,540,625,1000,1600,791,0,0,12,0,624,592,0,498,0,0
626,"【高难+】精密加工类水晶化玻璃",164,10,0,3,False,6,0,626,980,1080,792,0,0,12,7,0,593,0,499,0,0
627,"【高难+】续·精密加工类水晶化玻璃",164,10,0,3,False,6,600,627,980,1080,793,0,0,12,0,626,594,0,500,0,0
628,"【高难+】精密加工法恩娜行星工艺品",164,10,0,0,False,6,450,628,1000,1080,794,0,0,12,0,627,595,0,501,0,0
629," 制作通用型玻璃零件",150,11,0,0,False,1,0,629,1200,2400,795,0,0,0,0,0,596,1,502,0,0
630," 加工修缮零件",152,11,0,0,False,1,0,630,1200,2400,796,0,0,0,0,0,597,1,503,0,0
631," 从玻璃资源中提纯精炼",151,11,0,0,False,1,0,631,1200,2400,797,0,0,0,0,0,598,1,504,0,0
632," 无人机专用镜头的加工验证",155,11,0,0,False,1,0,632,1200,2400,798,0,0,0,0,0,599,1,505,0,0
633," 支援制作户外据点部件",156,11,0,0,False,1,0,633,1200,2400,799,0,0,0,0,0,600,1,506,0,0
634," 交付恶劣天气对策部件",158,11,0,0,False,1,0,634,1200,2400,800,0,0,0,0,0,601,1,507,0,0
635," 追加制作通用型玻璃零件",150,11,0,0,False,2,0,635,1200,2400,801,0,0,0,0,0,602,1,508,0,0
636," 支援制作站台部件",156,11,0,0,False,2,0,636,1200,2400,802,0,0,0,0,0,603,1,509,0,0
637," 追加筹备采集工具",153,11,0,3,False,2,0,637,1300,3000,803,0,0,0,0,0,604,1,510,0,0
638," 追加交付恶劣天气对策部件",158,11,0,3,False,2,0,638,700,1500,804,0,0,0,0,0,605,1,511,0,0
639," 组装玻璃加工专用高温炉",157,11,0,3,False,2,0,639,1100,2500,805,0,0,0,0,0,606,1,512,0,0
640," 无人机精密零件的加工验证",155,11,0,3,False,2,0,640,1100,2500,806,0,0,0,0,0,607,1,513,0,0
641," 支援设置取暖设备",159,11,0,3,False,2,0,641,700,1500,807,0,0,0,0,0,608,1,514,0,0
642," 加工临时零件",152,11,0,0,False,3,0,642,1600,2400,808,0,0,0,0,0,609,1,515,0,0
643," 制作法恩娜玻璃",150,11,0,0,False,3,0,643,1600,2400,809,0,0,0,0,0,610,1,516,0,0
644," 从特殊矿物中提纯精炼",151,11,0,0,False,3,0,644,1000,1600,810,0,0,0,0,0,611,1,517,0,0
645," 天文望远镜专用透镜的加工验证",155,11,0,3,False,3,0,645,2700,3000,811,0,0,0,0,0,612,1,518,0,0
646," 支援制作全天候货箱",156,11,0,0,False,3,0,646,1600,2400,812,0,0,0,0,0,613,1,519,0,0
647," 支援设置沐浴装置",159,11,0,3,False,3,0,647,2700,3000,813,0,0,0,0,0,614,1,520,0,0
648," 交付新型恶劣天气对策部件",158,11,0,0,False,3,0,648,1000,1300,814,0,0,0,0,0,615,1,521,0,0
649," 筹备大型厨具",153,11,0,0,False,3,0,649,1000,1300,815,0,0,0,0,0,616,1,522,0,0
650,"追加制作法恩娜玻璃",150,11,0,0,False,4,0,650,1800,2400,816,0,0,0,0,0,617,0,523,0,0
651,"从行星矿物中提纯精炼",151,11,0,0,False,4,1200,651,1800,2400,817,0,0,0,0,0,618,0,524,0,0
652,"加工精密零件",152,11,0,3,False,4,0,652,700,1000,818,0,0,0,0,0,619,0,525,0,0
653,"筹备工匠工具",153,11,0,3,False,4,0,653,700,1000,819,0,0,0,0,0,620,0,526,0,0
654,"试验性精炼合金样本",154,11,0,3,False,4,0,654,2600,3000,820,0,0,0,0,0,621,0,527,0,0
655,"【高难】工艺品的加工验证",155,11,0,3,False,5,0,655,2500,3000,821,0,0,0,0,0,622,0,528,0,0
656,"【高难】支援制作宇宙飞线构件",156,11,0,3,False,5,0,656,2500,3000,822,0,0,0,0,0,623,0,529,0,0
657,"【高难】组装应急暖炉",157,11,0,0,False,5,1200,657,800,1050,823,0,0,11,16,0,624,0,530,0,0
658,"【高难+】追加交付新型恶劣天气对策部件",158,11,0,3,False,6,0,658,980,1080,824,0,0,0,17,0,625,0,531,0,0
659,"【高难+】能量罐增产计划",160,11,0,3,False,6,540,659,1800,2000,825,0,0,0,15,0,626,0,532,0,0
660,"制作玻璃加工工具",161,11,0,3,False,4,0,660,2300,3000,826,0,0,0,0,0,627,0,533,0,0
661,"续·制作玻璃加工工具",161,11,0,3,False,4,0,661,2300,3000,827,0,0,0,0,660,628,0,534,0,0
662,"【高难】制造冷却大作战所需的无人机零件",162,11,0,3,False,5,0,662,1700,2000,828,0,0,0,0,0,629,0,535,0,0
663,"【高难】续·开发冷却大作战所需的无人机零件",162,11,0,0,False,5,0,663,600,800,829,0,0,0,0,662,630,0,536,0,0
664,"【高难】改·开发冷却大作战所需的无人机零件",162,11,0,3,False,5,1200,664,850,1000,830,0,0,0,0,663,631,0,537,0,0
665,"支援天文望远镜的零件",163,11,0,3,False,4,0,665,1400,2000,831,0,0,0,5,0,632,0,538,0,0
666,"【高难】续·支援天文望远镜的零件",163,11,0,3,False,5,0,666,850,1000,832,0,0,11,0,665,633,0,539,0,0
667,"【高难+】改·支援天文望远镜的零件",163,11,0,0,False,6,540,667,1000,1600,833,0,0,12,0,666,634,0,540,0,0
668,"【高难+】精密加工类水晶化玻璃",164,11,0,3,False,6,0,668,980,1080,834,0,0,12,9,0,635,0,541,0,0
669,"【高难+】续·精密加工类水晶化玻璃",164,11,0,3,False,6,600,669,980,1080,835,0,0,12,0,668,636,0,542,0,0
670,"【高难+】精密加工法恩娜行星工艺品",164,11,0,0,False,6,450,670,1000,1080,836,0,0,12,0,669,637,0,543,0,0
671," 制作通用型玻璃零件",150,12,0,0,False,1,0,671,1200,2400,837,0,0,0,0,0,638,1,544,0,0
672," 加工修缮零件",152,12,0,0,False,1,0,672,1200,2400,838,0,0,0,0,0,639,1,545,0,0
673," 从玻璃资源中提纯精炼",151,12,0,0,False,1,0,673,1200,2400,839,0,0,0,0,0,640,1,546,0,0
674," 无人机专用镜头的加工验证",155,12,0,0,False,1,0,674,1200,2400,840,0,0,0,0,0,641,1,547,0,0
675," 支援制作户外据点部件",156,12,0,0,False,1,0,675,1200,2400,841,0,0,0,0,0,642,1,548,0,0
676," 交付恶劣天气对策部件",158,12,0,0,False,1,0,676,1200,2400,842,0,0,0,0,0,643,1,549,0,0
677," 追加制作通用型玻璃零件",150,12,0,0,False,2,0,677,1200,2400,843,0,0,0,0,0,644,1,550,0,0
