key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
730,0,0,14,5,7,0,0,5,4,8,5,2,5,5,1,5,0,0
731,0,0,15,6,8,0,0,5,4,9,5,3,5,5,1,5,0,0
732,0,0,14,6,8,0,0,5,4,8,5,3,5,5,2,5,0,0
733,0,0,15,6,8,0,0,5,4,8,5,3,5,5,2,5,0,0
734,0,0,0,17,14,0,0,5,3,12,5,2,12,5,1,12,0,0
735,0,0,0,18,15,0,0,5,4,12,5,2,12,5,1,12,0,0
736,0,0,0,17,14,0,0,5,5,7,5,4,11,5,3,11,0,0
737,0,0,0,17,14,0,0,5,5,7,5,4,11,5,1,11,0,0
738,0,0,0,24,20,0,0,5,5,10,5,3,15,5,2,15,0,0
739,0,0,0,23,14,0,0,5,3,12,5,2,12,5,1,12,0,0
740,0,0,0,40,24,0,0,5,4,18,5,2,18,5,1,18,0,0
741,0,0,0,17,12,0,0,5,5,6,5,4,8,5,3,8,0,0
742,0,0,0,53,36,0,0,5,5,17,5,4,25,5,3,25,47594,36
743,0,0,0,33,22,0,0,5,5,12,5,2,17,5,1,17,47594,22
744,0,0,0,14,12,0,0,5,5,7,5,4,11,5,3,11,0,0
745,0,0,0,17,15,0,0,5,5,9,5,4,13,5,3,13,0,0
746,0,0,0,14,9,0,0,5,5,5,5,4,8,5,2,8,0,0
747,0,0,0,25,18,0,0,5,5,8,5,2,12,5,1,12,0,0
748,0,0,0,31,23,0,0,5,5,10,5,4,14,5,3,14,0,0
749,0,0,0,11,9,0,0,5,5,6,5,4,8,5,3,8,0,0
750,0,0,0,29,22,0,0,5,5,9,5,2,14,5,1,14,0,0
751,0,0,0,56,37,0,0,5,5,21,5,4,31,5,3,31,47594,45
752,0,0,0,53,36,0,0,5,3,23,5,2,23,5,1,23,47594,36
753,0,0,0,53,36,0,0,5,5,17,5,2,26,5,1,26,47594,49
754,0,0,0,98,65,0,0,5,5,34,5,4,50,5,3,50,47594,115
755,90,6,2,1,4,0,0,6,2,3,6,1,5,0,0,0,0,0
756,80,5,2,1,3,0,0,6,2,3,6,1,4,0,0,0,0,0
757,80,5,2,1,3,0,0,6,2,3,6,1,4,0,0,0,0,0
758,90,6,2,1,4,0,0,6,2,3,6,1,5,0,0,0,0,0
759,80,5,2,1,3,0,0,6,2,3,6,1,4,0,0,0,0,0
760,63,4,2,1,3,0,0,6,2,2,6,1,3,0,0,0,0,0
761,0,9,4,2,3,0,0,6,3,2,6,2,2,6,1,3,0,0
762,0,13,5,2,4,0,0,6,3,3,6,2,3,6,1,5,0,0
763,0,12,5,2,4,0,0,6,3,3,6,2,3,6,1,4,0,0
764,0,12,4,2,4,0,0,6,3,3,6,2,3,6,1,4,0,0
765,0,17,6,3,6,0,0,6,3,4,6,2,4,6,1,6,0,0
766,0,17,6,3,6,0,0,6,3,4,6,2,4,6,1,6,0,0
767,0,13,5,2,4,0,0,6,3,3,6,2,3,6,1,5,0,0
768,0,0,16,6,8,0,0,6,4,9,6,2,6,6,1,6,0,0
769,0,0,14,5,7,0,0,6,4,8,6,3,5,6,1,5,0,0
770,0,0,11,4,6,0,0,6,4,6,6,3,4,6,2,4,0,0
771,0,0,15,6,8,0,0,6,3,7,6,2,7,6,1,7,0,0
772,0,0,14,5,7,0,0,6,4,8,6,2,5,6,1,5,0,0
773,0,0,15,6,8,0,0,6,4,9,6,3,5,6,1,5,0,0
774,0,0,14,6,8,0,0,6,4,8,6,3,5,6,2,5,0,0
775,0,0,15,6,8,0,0,6,4,8,6,3,5,6,2,5,0,0
776,0,0,0,17,14,0,0,6,3,12,6,2,12,6,1,12,0,0
777,0,0,0,18,15,0,0,6,4,12,6,2,12,6,1,12,0,0
778,0,0,0,17,14,0,0,6,5,7,6,4,11,6,3,11,0,0
779,0,0,0,17,14,0,0,6,5,7,6,4,11,6,1,11,0,0
780,0,0,0,24,20,0,0,6,5,10,6,3,15,6,2,15,0,0
781,0,0,0,23,14,0,0,6,3,12,6,2,12,6,1,12,0,0
782,0,0,0,40,24,0,0,6,4,18,6,2,18,6,1,18,0,0
783,0,0,0,17,12,0,0,6,5,6,6,4,8,6,3,8,0,0
784,0,0,0,53,36,0,0,6,5,17,6,4,25,6,3,25,47594,36
785,0,0,0,33,22,0,0,6,5,12,6,2,17,6,1,17,47594,22
786,0,0,0,14,12,0,0,6,5,7,6,4,11,6,3,11,0,0
787,0,0,0,17,15,0,0,6,5,9,6,4,13,6,3,13,0,0
788,0,0,0,14,9,0,0,6,5,5,6,4,8,6,2,8,0,0
789,0,0,0,25,18,0,0,6,5,8,6,2,12,6,1,12,0,0
790,0,0,0,31,23,0,0,6,5,10,6,4,14,6,3,14,0,0
791,0,0,0,11,9,0,0,6,5,6,6,4,8,6,3,8,0,0
792,0,0,0,29,22,0,0,6,5,9,6,2,14,6,1,14,0,0
793,0,0,0,56,37,0,0,6,5,21,6,4,31,6,3,31,47594,45
794,0,0,0,53,36,0,0,6,3,23,6,2,23,6,1,23,47594,36
795,0,0,0,53,36,0,0,6,5,17,6,2,26,6,1,26,47594,49
796,0,0,0,98,65,0,0,6,5,34,6,4,50,6,3,50,47594,115
797,90,6,2,1,4,0,0,7,2,3,7,1,5,0,0,0,0,0
798,80,5,2,1,3,0,0,7,2,3,7,1,4,0,0,0,0,0
799,80,5,2,1,3,0,0,7,2,3,7,1,4,0,0,0,0,0
800,90,6,2,1,4,0,0,7,2,3,7,1,5,0,0,0,0,0
801,80,5,2,1,3,0,0,7,2,3,7,1,4,0,0,0,0,0
802,63,4,2,1,3,0,0,7,2,2,7,1,3,0,0,0,0,0
803,0,9,4,2,3,0,0,7,3,2,7,2,2,7,1,3,0,0
804,0,13,5,2,4,0,0,7,3,3,7,2,3,7,1,5,0,0
805,0,12,5,2,4,0,0,7,3,3,7,2,3,7,1,4,0,0
806,0,12,4,2,4,0,0,7,3,3,7,2,3,7,1,4,0,0
807,0,17,6,3,6,0,0,7,3,4,7,2,4,7,1,6,0,0
808,0,17,6,3,6,0,0,7,3,4,7,2,4,7,1,6,0,0
809,0,13,5,2,4,0,0,7,3,3,7,2,3,7,1,5,0,0
810,0,0,16,6,8,0,0,7,4,9,7,2,6,7,1,6,0,0
811,0,0,14,5,7,0,0,7,4,8,7,3,5,7,1,5,0,0
812,0,0,11,4,6,0,0,7,4,6,7,3,4,7,2,4,0,0
813,0,0,15,6,8,0,0,7,3,7,7,2,7,7,1,7,0,0
814,0,0,14,5,7,0,0,7,4,8,7,2,5,7,1,5,0,0
815,0,0,15,6,8,0,0,7,4,9,7,3,5,7,1,5,0,0
816,0,0,14,6,8,0,0,7,4,8,7,3,5,7,2,5,0,0
817,0,0,15,6,8,0,0,7,4,8,7,3,5,7,2,5,0,0
818,0,0,0,17,14,0,0,7,3,12,7,2,12,7,1,12,0,0
819,0,0,0,18,15,0,0,7,4,12,7,2,12,7,1,12,0,0
820,0,0,0,17,14,0,0,7,5,7,7,4,11,7,3,11,0,0
821,0,0,0,17,14,0,0,7,5,7,7,4,11,7,1,11,0,0
822,0,0,0,24,20,0,0,7,5,10,7,3,15,7,2,15,0,0
823,0,0,0,23,14,0,0,7,3,12,7,2,12,7,1,12,0,0
824,0,0,0,40,24,0,0,7,4,18,7,2,18,7,1,18,0,0
825,0,0,0,17,12,0,0,7,5,6,7,4,8,7,3,8,0,0
826,0,0,0,53,36,0,0,7,5,17,7,4,25,7,3,25,47594,36
827,0,0,0,33,22,0,0,7,5,12,7,2,17,7,1,17,47594,22
828,0,0,0,14,12,0,0,7,5,7,7,4,11,7,3,11,0,0
829,0,0,0,17,15,0,0,7,5,9,7,4,13,7,3,13,0,0
830,0,0,0,14,9,0,0,7,5,5,7,4,8,7,2,8,0,0
831,0,0,0,25,18,0,0,7,5,8,7,2,12,7,1,12,0,0
832,0,0,0,31,23,0,0,7,5,10,7,4,14,7,3,14,0,0
833,0,0,0,11,9,0,0,7,5,6,7,4,8,7,3,8,0,0
834,0,0,0,29,22,0,0,7,5,9,7,2,14,7,1,14,0,0
835,0,0,0,56,37,0,0,7,5,21,7,4,31,7,3,31,47594,45
836,0,0,0,53,36,0,0,7,3,23,7,2,23,7,1,23,47594,36
837,0,0,0,53,36,0,0,7,5,17,7,2,26,7,1,26,47594,49
838,0,0,0,98,65,0,0,7,5,34,7,4,50,7,3,50,47594,115
839,90,6,2,1,4,0,0,8,2,3,8,1,5,0,0,0,0,0
840,80,5,2,1,3,0,0,8,2,3,8,1,4,0,0,0,0,0
841,80,5,2,1,3,0,0,8,2,3,8,1,4,0,0,0,0,0
842,90,6,2,1,4,0,0,8,2,3,8,1,5,0,0,0,0,0
843,80,5,2,1,3,0,0,8,2,3,8,1,4,0,0,0,0,0
844,63,4,2,1,3,0,0,8,2,2,8,1,3,0,0,0,0,0
845,0,9,4,2,3,0,0,8,3,2,8,2,2,8,1,3,0,0
846,0,13,5,2,4,0,0,8,3,3,8,2,3,8,1,5,0,0
847,0,12,5,2,4,0,0,8,3,3,8,2,3,8,1,4,0,0
848,0,12,4,2,4,0,0,8,3,3,8,2,3,8,1,4,0,0
849,0,17,6,3,6,0,0,8,3,4,8,2,4,8,1,6,0,0
850,0,17,6,3,6,0,0,8,3,4,8,2,4,8,1,6,0,0
851,0,13,5,2,4,0,0,8,3,3,8,2,3,8,1,5,0,0
852,0,0,16,6,8,0,0,8,4,9,8,2,6,8,1,6,0,0
853,0,0,14,5,7,0,0,8,4,8,8,3,5,8,1,5,0,0
854,0,0,11,4,6,0,0,8,4,6,8,3,4,8,2,4,0,0
855,0,0,15,6,8,0,0,8,3,7,8,2,7,8,1,7,0,0
856,0,0,14,5,7,0,0,8,4,8,8,2,5,8,1,5,0,0
857,0,0,15,6,8,0,0,8,4,9,8,3,5,8,1,5,0,0
858,0,0,14,6,8,0,0,8,4,8,8,3,5,8,2,5,0,0
859,0,0,15,6,8,0,0,8,4,8,8,3,5,8,2,5,0,0
860,0,0,0,17,14,0,0,8,3,12,8,2,12,8,1,12,0,0
861,0,0,0,18,15,0,0,8,4,12,8,2,12,8,1,12,0,0
862,0,0,0,17,14,0,0,8,5,7,8,4,11,8,3,11,0,0
863,0,0,0,17,14,0,0,8,5,7,8,4,11,8,1,11,0,0
864,0,0,0,24,20,0,0,8,5,10,8,3,15,8,2,15,0,0
865,0,0,0,23,14,0,0,8,3,12,8,2,12,8,1,12,0,0
866,0,0,0,40,24,0,0,8,4,18,8,2,18,8,1,18,0,0
867,0,0,0,17,12,0,0,8,5,6,8,4,8,8,3,8,0,0
868,0,0,0,53,36,0,0,8,5,17,8,4,25,8,3,25,47594,36
869,0,0,0,33,22,0,0,8,5,12,8,2,17,8,1,17,47594,22
870,0,0,0,14,12,0,0,8,5,7,8,4,11,8,3,11,0,0
871,0,0,0,17,15,0,0,8,5,9,8,4,13,8,3,13,0,0
872,0,0,0,14,9,0,0,8,5,5,8,4,8,8,2,8,0,0
873,0,0,0,25,18,0,0,8,5,8,8,2,12,8,1,12,0,0
874,0,0,0,31,23,0,0,8,5,10,8,4,14,8,3,14,0,0
875,0,0,0,11,9,0,0,8,5,6,8,4,8,8,3,8,0,0
876,0,0,0,29,22,0,0,8,5,9,8,2,14,8,1,14,0,0
877,0,0,0,56,37,0,0,8,5,21,8,4,31,8,3,31,47594,45
878,0,0,0,53,36,0,0,8,3,23,8,2,23,8,1,23,47594,36
879,0,0,0,53,36,0,0,8,5,17,8,2,26,8,1,26,47594,49
880,0,0,0,98,65,0,0,8,5,34,8,4,50,8,3,50,47594,115
881,133,8,3,2,5,0,0,9,2,5,9,1,7,0,0,0,0,0
882,100,6,3,2,4,0,0,9,2,4,9,1,5,0,0,0,0,0
883,167,10,4,2,7,0,0,9,2,6,9,1,9,0,0,0,0,0
884,0,0,12,5,6,0,0,9,4,6,9,2,4,9,1,4,0,0
885,0,0,9,4,5,0,0,9,4,5,9,3,3,9,1,3,0,0
886,0,0,14,6,8,0,0,9,4,8,9,3,5,9,2,5,0,0
887,0,0,9,3,5,0,0,9,4,5,9,3,3,9,1,3,0,0
888,100,6,3,1,4,0,0,9,2,4,9,1,5,0,0,0,0,0
889,100,6,3,2,4,0,0,9,2,4,9,1,5,0,0,0,0,0
890,167,10,4,2,7,0,0,9,2,6,9,1,9,0,0,0,0,0
891,0,0,0,28,19,0,0,9,5,9,9,4,13,9,3,13,47594,19
892,0,0,9,3,5,0,0,9,3,4,9,2,4,9,1,4,0,0
893,0,0,9,3,5,0,0,9,4,5,9,2,3,9,1,3,0,0
894,0,0,14,6,8,0,0,9,4,8,9,3,5,9,2,5,0,0
895,0,0,9,4,5,0,0,9,4,5,9,3,3,9,2,3,0,0
896,0,0,0,23,15,0,0,9,5,8,9,2,12,9,1,12,47594,15
897,0,0,0,8,7,0,0,9,5,4,9,4,6,9,3,6,0,0
898,0,0,0,15,9,0,0,9,5,6,9,4,8,9,2,8,0,0
899,0,0,0,7,6,0,0,9,5,3,9,4,5,9,1,5,0,0
900,0,0,0,7,6,0,0,9,5,4,9,3,6,9,2,6,0,0
901,0,0,0,12,7,0,0,9,3,6,9,2,6,9,1,6,0,0
902,0,17,6,3,6,0,0,9,3,4,9,2,4,9,1,6,0,0
903,0,21,7,3,7,0,0,9,3,5,9,2,5,9,1,8,0,0
904,0,13,5,2,4,0,0,9,3,3,9,2,3,9,1,5,0,0
905,0,13,5,2,4,0,0,9,3,3,9,2,3,9,1,5,0,0
906,0,0,0,8,7,0,0,9,3,6,9,2,6,9,1,6,0,0
907,0,0,0,7,6,0,0,9,4,5,9,2,5,9,1,5,0,0
908,0,0,0,10,8,0,0,9,5,5,9,4,8,9,3,8,0,0
909,0,0,0,21,13,0,0,9,4,10,9,2,10,9,1,10,0,0
910,0,0,0,8,8,0,0,9,5,4,9,4,6,9,3,6,0,0
911,0,13,5,2,5,0,0,9,3,3,9,2,3,9,1,5,0,0
912,0,13,5,2,4,0,0,9,3,3,9,2,3,9,1,5,0,0
913,0,21,7,3,8,0,0,9,3,5,9,2,5,9,1,8,0,0
914,0,0,0,10,9,0,0,9,5,3,9,4,5,9,3,5,0,0
915,0,0,0,14,10,0,0,9,5,5,9,2,7,9,1,7,0,0
916,0,0,0,15,12,0,0,9,5,5,9,4,7,9,3,7,0,0
917,0,0,0,33,24,0,0,9,5,11,9,4,16,9,3,16,0,0
918,0,0,0,27,21,0,0,9,5,6,9,2,10,9,1,10,0,0
919,0,0,0,31,22,0,0,9,5,9,9,4,14,9,3,14,47594,19
920,0,0,0,30,20,0,0,9,3,13,9,2,13,9,1,13,47594,19
921,0,0,0,25,17,0,0,9,5,9,9,2,13,9,1,13,47594,23
922,0,0,0,40,27,0,0,9,5,16,9,4,23,9,3,23,47594,49
923,133,8,3,2,5,0,0,10,2,5,10,1,7,0,0,0,0,0
924,100,6,3,2,4,0,0,10,2,4,10,1,5,0,0,0,0,0
925,167,10,4,2,7,0,0,10,2,6,10,1,9,0,0,0,0,0
926,0,0,12,5,6,0,0,10,4,6,10,2,4,10,1,4,0,0
927,0,0,9,4,5,0,0,10,4,5,10,3,3,10,1,3,0,0
928,0,0,14,6,8,0,0,10,4,8,10,3,5,10,2,5,0,0
929,0,0,9,3,5,0,0,10,4,5,10,3,3,10,1,3,0,0
930,100,6,3,1,4,0,0,10,2,4,10,1,5,0,0,0,0,0
931,100,6,3,2,4,0,0,10,2,4,10,1,5,0,0,0,0,0
932,167,10,4,2,7,0,0,10,2,6,10,1,9,0,0,0,0,0
933,0,0,0,28,19,0,0,10,5,9,10,4,13,10,3,13,47594,19
934,0,0,9,3,5,0,0,10,3,4,10,2,4,10,1,4,0,0
935,0,0,9,3,5,0,0,10,4,5,10,2,3,10,1,3,0,0
936,0,0,14,6,8,0,0,10,4,8,10,3,5,10,2,5,0,0
937,0,0,9,4,5,0,0,10,4,5,10,3,3,10,2,3,0,0
938,0,0,0,23,15,0,0,10,5,8,10,2,12,10,1,12,47594,15
939,0,0,0,8,7,0,0,10,5,4,10,4,6,10,3,6,0,0
940,0,0,0,15,9,0,0,10,5,6,10,4,8,10,2,8,0,0
941,0,0,0,7,6,0,0,10,5,3,10,4,5,10,1,5,0,0
942,0,0,0,7,6,0,0,10,5,4,10,3,6,10,2,6,0,0
943,0,0,0,12,7,0,0,10,3,6,10,2,6,10,1,6,0,0
944,0,17,6,3,6,0,0,10,3,4,10,2,4,10,1,6,0,0
945,0,21,7,3,7,0,0,10,3,5,10,2,5,10,1,8,0,0
946,0,13,5,2,4,0,0,10,3,3,10,2,3,10,1,5,0,0
947,0,13,5,2,4,0,0,10,3,3,10,2,3,10,1,5,0,0
948,0,0,0,8,7,0,0,10,3,6,10,2,6,10,1,6,0,0
949,0,0,0,7,6,0,0,10,4,5,10,2,5,10,1,5,0,0
950,0,0,0,10,8,0,0,10,5,5,10,4,8,10,3,8,0,0
951,0,0,0,21,13,0,0,10,4,10,10,2,10,10,1,10,0,0
952,0,0,0,8,8,0,0,10,5,4,10,4,6,10,3,6,0,0
953,0,13,5,2,5,0,0,10,3,3,10,2,3,10,1,5,0,0
954,0,13,5,2,4,0,0,10,3,3,10,2,3,10,1,5,0,0
955,0,21,7,3,8,0,0,10,3,5,10,2,5,10,1,8,0,0
956,0,0,0,10,9,0,0,10,5,3,10,4,5,10,3,5,0,0
957,0,0,0,14,10,0,0,10,5,5,10,2,7,10,1,7,0,0
958,0,0,0,15,12,0,0,10,5,5,10,4,7,10,3,7,0,0
959,0,0,0,33,24,0,0,10,5,11,10,4,16,10,3,16,0,0
960,0,0,0,26,20,0,0,10,5,6,10,2,10,10,1,10,0,0
961,0,0,0,30,21,0,0,10,5,9,10,4,14,10,3,14,47594,19
962,0,0,0,30,20,0,0,10,3,13,10,2,13,10,1,13,47594,19
963,0,0,0,26,17,0,0,10,5,9,10,2,13,10,1,13,47594,23
964,0,0,0,40,27,0,0,10,5,16,10,4,23,10,3,23,47594,49
965,119,7,3,2,5,0,0,11,2,4,11,1,6,0,0,0,0,0
966,117,7,3,2,5,0,0,11,2,4,11,1,6,0,0,0,0,0
967,306,19,7,5,13,0,0,11,2,11,11,1,17,0,0,0,0,0
968,254,16,6,4,10,0,0,11,2,9,11,1,14,0,0,0,0,0
969,183,11,4,3,8,0,0,11,2,7,11,1,10,0,0,0,0,0
970,198,12,5,3,8,0,0,11,2,7,11,1,11,0,0,0,0,0
971,0,18,6,3,7,0,0,11,3,4,11,2,4,11,1,6,0,0
972,0,37,13,6,14,0,0,11,3,8,11,2,8,11,1,13,0,0
973,0,40,14,6,14,0,0,11,3,9,11,2,9,11,1,14,0,0
974,0,46,16,8,17,0,0,11,3,10,11,2,10,11,1,16,0,0
975,0,36,12,5,12,0,0,11,3,8,11,2,8,11,1,13,0,0
976,0,45,15,7,15,0,0,11,3,10,11,2,10,11,1,16,0,0
977,0,48,16,8,18,0,0,11,3,10,11,2,10,11,1,17,0,0
978,0,0,13,6,8,0,0,11,4,7,11,2,5,11,1,5,0,0
979,0,0,17,7,9,0,0,11,4,10,11,3,6,11,1,6,0,0
980,0,0,10,4,6,0,0,11,4,6,11,3,3,11,2,3,0,0
981,0,0,11,4,5,0,0,11,3,5,11,2,5,11,1,5,0,0
982,0,0,17,7,9,0,0,11,4,9,11,2,6,11,1,6,0,0
983,0,0,15,6,9,0,0,11,4,8,11,3,5,11,1,5,0,0
984,0,0,33,14,19,0,0,11,4,19,11,3,12,11,2,12,0,0
985,0,0,37,15,20,0,0,11,4,21,11,3,13,11,2,13,0,0
986,0,0,0,16,14,0,0,11,3,11,11,2,11,11,1,11,0,0
987,0,0,0,11,10,0,0,11,4,8,11,2,8,11,1,8,0,0
988,0,0,0,21,18,0,0,11,5,10,11,4,14,11,3,14,0,0
989,0,0,0,9,7,0,0,11,5,4,11,4,7,11,1,7,0,0
990,0,0,0,9,8,0,0,11,5,5,11,3,7,11,2,7,0,0
991,0,0,0,19,11,0,0,11,3,9,11,2,9,11,1,9,0,0
992,0,0,0,12,7,0,0,11,4,6,11,2,6,11,1,6,0,0
993,0,0,0,15,11,0,0,11,5,5,11,4,8,11,3,8,0,0
994,0,0,0,23,16,0,0,11,5,9,11,4,13,11,3,13,47594,16
995,0,0,0,33,22,0,0,11,5,12,11,2,19,11,1,19,47594,22
996,0,0,0,9,8,0,0,11,5,4,11,4,6,11,3,6,0,0
997,0,0,0,13,12,0,0,11,5,6,11,4,8,11,3,8,0,0
998,0,0,0,21,13,0,0,11,5,8,11,4,11,11,2,11,0,0
999,0,0,0,30,22,0,0,11,5,10,11,2,15,11,1,15,0,0
1000,0,0,0,16,13,0,0,11,5,6,11,4,8,11,3,8,0,0
1001,0,0,0,17,17,0,0,11,5,9,11,4,13,11,3,13,0,0
1002,0,0,0,19,15,0,0,11,5,5,11,2,8,11,1,8,0,0
1003,0,0,0,46,32,0,0,11,5,16,11,4,24,11,3,24,47594,33
1004,0,0,0,50,33,0,0,11,3,28,11,2,28,11,1,28,47594,33
1005,0,0,0,55,37,0,0,11,5,19,11,2,29,11,1,29,47594,48
1006,0,0,0,77,52,0,0,11,5,32,11,4,48,11,3,48,47594,95
1007,55,7,5,19,78,0,1,1,3,12,1,2,12,1,1,12,0,0
1008,55,7,5,19,78,0,1,1,5,8,1,4,12,1,3,12,0,0
1009,55,7,5,19,78,0,1,1,5,8,1,4,12,1,2,12,0,0
1010,55,7,5,19,78,0,2,2,3,12,2,2,12,2,1,12,0,0
1011,55,7,5,19,78,0,2,2,5,8,2,4,12,2,3,12,0,0
1012,55,7,5,19,78,0,2,2,5,8,2,4,12,2,2,12,0,0
1013,55,7,5,19,78,0,2,3,3,12,3,2,12,3,1,12,0,0
1014,55,7,5,19,78,0,1,3,5,8,3,4,12,3,3,12,0,0
1015,55,7,5,19,78,0,1,3,5,8,3,4,12,3,2,12,0,0
1016,55,7,5,19,78,0,2,4,3,12,4,2,12,4,1,12,0,0
1017,55,7,5,19,78,0,1,4,5,8,4,4,12,4,3,12,0,0
1018,55,7,5,19,78,0,1,4,5,8,4,4,12,4,2,12,0,0
1019,55,7,5,19,78,0,1,5,3,12,5,2,12,5,1,12,0,0
1020,55,7,5,19,78,0,2,5,5,8,5,4,12,5,3,12,0,0
1021,55,7,5,19,78,0,1,5,5,8,5,4,12,5,2,12,0,0
1022,55,7,5,19,78,0,2,6,3,12,6,2,12,6,1,12,0,0
1023,55,7,5,19,78,0,1,6,5,8,6,4,12,6,3,12,0,0
1024,55,7,5,19,78,0,2,6,5,8,6,4,12,6,2,12,0,0
1025,55,7,5,19,78,0,1,7,3,12,7,2,12,7,1,12,0,0
1026,55,7,5,19,78,0,2,7,5,8,7,4,12,7,3,12,0,0
1027,55,7,5,19,78,0,2,7,5,8,7,4,12,7,2,12,0,0
1028,55,7,5,19,78,0,1,8,3,12,8,2,12,8,1,12,0,0
1029,55,7,5,19,78,0,2,8,5,8,8,4,12,8,3,12,0,0
1030,55,7,5,19,78,0,2,8,5,8,8,4,12,8,2,12,0,0
1031,36,4,3,12,50,0,2,9,3,8,9,2,8,9,1,8,0,0
1032,36,4,3,12,50,0,1,9,5,5,9,4,8,9,3,8,0,0
1033,36,4,3,12,50,0,1,9,5,5,9,4,8,9,2,8,0,0
1034,36,4,3,12,50,0,1,10,3,8,10,2,8,10,1,8,0,0
1035,36,4,3,12,50,0,2,10,5,5,10,4,8,10,3,8,0,0
1036,36,4,3,12,50,0,1,10,5,5,10,4,8,10,2,8,0,0
1037,40,5,4,14,57,0,1,11,3,9,11,2,9,11,1,9,0,0
1038,54,7,5,18,76,0,2,11,5,8,11,4,12,11,3,12,0,0
1039,38,5,4,13,54,0,2,11,5,6,11,4,9,11,2,9,0,0
1040,90,6,2,1,4,0,0,1,3,6,1,2,6,1,1,8,0,0
1041,80,5,2,1,3,0,0,1,3,6,1,2,6,1,1,7,0,0
1042,80,5,2,1,3,0,0,1,3,6,1,2,6,1,1,7,0,0
1043,90,6,2,1,4,0,0,1,3,6,1,2,6,1,1,8,0,0
1044,0,10,4,2,4,0,0,1,3,7,1,2,7,1,1,6,0,0
1045,0,13,5,2,4,0,0,1,4,12,1,2,7,1,1,6,0,0
1046,0,12,5,2,4,0,0,1,4,12,1,3,6,1,1,6,0,0
1047,0,12,4,2,4,0,0,1,4,11,1,3,6,1,2,6,0,0
1048,0,0,16,6,8,0,0,1,5,7,1,2,16,1,1,16,0,0
1049,0,0,17,7,9,0,0,1,5,8,1,4,17,1,3,17,0,0
1050,0,0,16,6,8,0,0,1,5,7,1,3,16,1,1,16,0,0
1051,0,0,15,6,8,0,0,1,5,7,1,4,14,1,2,14,0,0
1052,0,0,18,8,11,0,0,1,4,18,1,3,18,1,2,18,0,0
1053,0,0,0,11,9,46,0,1,6,5,1,2,16,1,1,16,0,0
1054,0,0,0,11,9,40,0,1,6,5,1,4,14,1,3,14,0,0
1055,0,0,0,10,8,42,0,1,6,5,1,5,8,1,1,15,0,0
1056,0,0,0,10,8,42,0,1,6,5,1,3,15,1,2,15,0,0
1057,0,0,0,9,7,33,0,1,6,4,1,4,11,1,2,11,0,0
1058,0,0,0,11,9,40,0,1,6,5,1,4,14,1,1,14,0,0
1059,0,0,0,22,13,57,0,1,6,6,1,5,9,1,1,18,0,0
1060,0,0,0,22,13,57,0,1,6,6,1,4,18,1,1,18,0,0
1061,0,0,0,22,13,57,0,1,6,6,1,3,18,1,2,18,0,0
1062,0,0,0,17,13,53,0,1,6,6,1,5,9,1,2,17,0,0
1063,0,0,0,49,33,192,0,1,6,16,1,5,23,1,2,43,49802,33
1064,0,0,0,65,43,234,0,1,6,19,1,4,52,1,3,52,49802,43
1065,0,0,0,49,33,186,0,1,6,16,1,2,42,1,1,42,49802,33
1066,0,0,0,58,39,203,0,1,6,19,1,4,49,1,3,49,49802,54
1067,0,0,0,101,68,260,0,1,6,35,1,5,52,1,4,88,49802,120
1068,90,6,2,1,4,0,0,2,3,6,2,2,6,2,1,8,0,0
1069,80,5,2,1,3,0,0,2,3,6,2,2,6,2,1,7,0,0
1070,80,5,2,1,3,0,0,2,3,6,2,2,6,2,1,7,0,0
1071,90,6,2,1,4,0,0,2,3,6,2,2,6,2,1,8,0,0
1072,0,10,4,2,4,0,0,2,3,7,2,2,7,2,1,6,0,0
1073,0,13,5,2,4,0,0,2,4,12,2,2,7,2,1,6,0,0
1074,0,12,5,2,4,0,0,2,4,12,2,3,6,2,1,6,0,0
1075,0,12,4,2,4,0,0,2,4,11,2,3,6,2,2,6,0,0
1076,0,0,16,6,8,0,0,2,5,7,2,2,16,2,1,16,0,0
1077,0,0,17,7,9,0,0,2,5,8,2,4,17,2,3,17,0,0
1078,0,0,16,6,8,0,0,2,5,7,2,3,16,2,1,16,0,0
1079,0,0,15,6,8,0,0,2,5,7,2,4,14,2,2,14,0,0
1080,0,0,18,8,11,0,0,2,4,18,2,3,18,2,2,18,0,0
1081,0,0,0,11,9,46,0,2,6,5,2,2,16,2,1,16,0,0
1082,0,0,0,11,9,40,0,2,6,5,2,4,14,2,3,14,0,0
1083,0,0,0,10,8,42,0,2,6,5,2,5,8,2,1,15,0,0
1084,0,0,0,10,8,42,0,2,6,5,2,3,15,2,2,15,0,0
1085,0,0,0,9,7,33,0,2,6,4,2,4,11,2,2,11,0,0
1086,0,0,0,11,9,40,0,2,6,5,2,4,14,2,1,14,0,0
1087,0,0,0,22,13,57,0,2,6,6,2,5,9,2,1,18,0,0
1088,0,0,0,22,13,57,0,2,6,6,2,4,18,2,1,18,0,0
1089,0,0,0,22,13,57,0,2,6,6,2,3,18,2,2,18,0,0
1090,0,0,0,17,13,53,0,2,6,6,2,5,9,2,2,17,0,0
1091,0,0,0,49,33,192,0,2,6,16,2,5,23,2,2,43,49802,33
1092,0,0,0,65,43,234,0,2,6,19,2,4,52,2,3,52,49802,43
