key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
280,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"有好多人都在盯着我看……
究竟发生了什么，我不记得我做过什么引人注目的事……","","","","","","","","","",""
281,1,0,True,290,2,764,False,0,0,0,0,0,0,0,0,0,0,"竞赛陆行鸟成长后能力值也会上升，
这样就可以参加级别更高的竞赛，挑战更厉害的对手！","","","","","","","","","",""
282,1,0,True,294,2,764,False,0,0,0,0,0,0,0,0,0,0,"“竞赛道具”是一种特殊的道具，
只能在竞赛过程中使用！","","","","","","","","","",""
283,1,0,True,296,2,764,False,0,0,0,0,0,0,0,0,0,0,"那么竞赛道具究竟都有哪些呢？
我就来为你说明一下吧！","","","","","","","","","",""
284,1,0,True,306,2,764,False,0,0,0,0,0,0,0,0,0,0,"竞赛陆行鸟可以使用名为竞赛能力的特殊技能。
如果能将其灵活运用，便可以让自己在竞赛中处于有利地位！","","","","","","","","","",""
285,1,0,True,308,2,764,False,0,0,0,0,0,0,0,0,0,0,"广阔的大自然就是陆行鸟竞赛的赛场。
竞赛时的天气也是多变的，有时会放晴有时也会下雨。","","","","","","","","","",""
286,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"参加陆行鸟竞赛也可以获得金碟币，
你有机会的话也一定要来试试啊！","","","","","","","","","",""
287,1,0,True,288,2,0,False,0,0,0,0,0,0,0,0,0,0,"竞赛陆行鸟的主人被称为“训练师”，
但是每位训练师只能登记一只竞赛陆行鸟。
敬请注意！","","","","","","","","","",""
288,1,0,True,293,2,0,False,0,0,0,0,0,0,0,0,0,0,"但是，如果让已经登记过的竞赛陆行鸟退役的话，
就能登记其他的竞赛陆行鸟了。
可以在训鸟师那里办理退役手续。","","","","","","","","","",""
289,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"我会根据你的竞赛陆行鸟的能力为你介绍相应级别的竞赛，
你可以从中选择想要参加的竞赛提出参赛申请！ ","","","","","","","","","",""
290,1,7,True,291,2,0,False,0,0,0,0,0,0,0,0,0,0,"根据竞赛陆行鸟的综合能力值——“羽力”的差异，
其能参加的竞赛级别也有所不同。","","","","","","","","","",""
291,1,7,True,292,2,0,False,0,0,0,0,0,0,0,0,0,0,"竞赛陆行鸟的羽力越高，就能参加更高级别的竞赛。
但当羽力超过了各竞赛级别的上限时，
则无法再参加低级别的竞赛。","","","","","","","","","",""
292,1,7,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"从快捷指令的“金碟游乐场”选择“陆行鸟”，
可以查看竞赛陆行鸟目前的羽力。","","","","","","","","","",""
293,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"顺便说一句，如果想要购买陆行鸟出赛登记书的话，
就去找弯枝牧场的陆行鸟伯乐吧！","","","","","","","","","",""
294,1,0,True,295,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果可以灵活运用竞赛道具的话，
在竞赛中说不定可以一下子扭转形势呢！
在竞赛时得到了竞赛道具后，就积极地使用它吧！","","","","","","","","","",""
295,1,7,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"参加竞赛时，可以在赛道内获得竞赛道具。
获得的竞赛道具会被设置到专用的热键栏上，
在竞赛时可以随时使用。","","","","","","","","","",""
296,1,7,True,297,2,0,False,0,0,0,0,0,0,0,0,0,0,"“陆行鸟恢复药”
可以恢复竞赛陆行鸟体力最大值的10%。","","","","","","","","","",""
297,1,7,True,298,2,0,False,0,0,0,0,0,0,0,0,0,0,"“体力之药”
体力恢复1，使用后10秒以内不会消耗陆行鸟的体力。","","","","","","","","","",""
298,1,7,True,299,2,0,False,0,0,0,0,0,0,0,0,0,0,"“陆行鸟跑鞋”
使用后竞赛陆行鸟会开始全力奔跑。","","","","","","","","","",""
299,1,7,True,300,2,0,False,0,0,0,0,0,0,0,0,0,0,"“陆行鸟以太药”
可以将已经使用过的一种能力恢复到可再次使用状态。","","","","","","","","","",""
300,1,7,True,301,2,0,False,0,0,0,0,0,0,0,0,0,0,"“重力球”
让跑在自己前面的竞赛陆行鸟陷入加重状态。","","","","","","","","","",""
301,1,7,True,302,2,0,False,0,0,0,0,0,0,0,0,0,0,"“酒神之水”
让跑在自己前面的竞赛陆行鸟暂时陷入失控状态，
在消耗体力的同时不停地加速。","","","","","","","","","",""
302,1,7,True,303,2,0,False,0,0,0,0,0,0,0,0,0,0,"“荆棘种子”
在自身周围生成结界，
消耗其他进入范围内的竞赛陆行鸟的体力。","","","","","","","","","",""
303,1,7,True,481,2,0,False,0,0,0,0,0,0,0,0,0,0,"“英雄药”
15秒以内自己的竞赛陆行鸟的能力上升，
并使所有弱化效果状态无效化。","","","","","","","","","",""
304,1,7,True,305,2,0,False,0,0,0,0,0,0,0,0,0,0,"“陆行鸟陨石”
向跑在自己前面的所有竞赛陆行鸟降下陆行鸟陨石。","","","","","","","","","",""
305,1,0,False,119,2,764,False,0,0,0,0,0,0,0,0,0,0,"……嗯，差不多就是这样了。
你实际去参加竞赛的话，就会自然而然地记住了。
所以现在不用勉强自己全都记下来的！","","","","","","","","","",""
306,1,0,True,307,2,0,False,0,0,0,0,0,0,0,0,0,0,"“竞赛能力”分为2种。
一种是只要学会就有效的能力，
另外一种则是需要在竞赛中抓住时机下达指令后使用。","","","","","","","","","",""
307,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"需要下达指令才能使用的竞赛能力，
在竞赛中只能使用一次，
所以要抓住时机谨慎地使用啊！","","","","","","","","","",""
308,1,0,True,309,2,0,False,0,0,0,0,0,0,0,0,0,0,"至于陆行鸟偏爱哪种天气，都是由陆行鸟的性格决定的。
既然有陆行鸟在晴天竞赛时发挥得好一些，
当然也会有陆行鸟喜欢在雨中奔跑……","","","","","","","","","",""
309,1,0,False,119,2,0,False,0,0,0,0,0,0,0,0,0,0,"当自己的竞赛陆行鸟在它不擅长的天气参赛时，
会比平时更容易陷入苦战！","","","","","","","","","",""
310,1,0,True,316,2,764,False,0,0,0,0,0,0,0,0,0,0,"看来你已经确认过基本的骑乘方法了！
好好培养你的竞赛陆行鸟，努力参加更高级别的竞赛吧！","","","","","","","","","",""
311,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
312,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑战该项目需要<Format(IntegerParameter(1),FF022C)/>金碟币","","","","","","","","","",""
313,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑战该项目需要<Format(IntegerParameter(1),FF022C)/>金碟币","","","","","","","","","",""
314,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑战该项目需要<Format(IntegerParameter(1),FF022C)/>金碟币","","","","","","","","","",""
315,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑战该项目需要<Format(IntegerParameter(1),FF022C)/>金碟币","","","","","","","","","",""
316,1,7,True,317,2,0,False,0,0,0,0,0,0,0,0,0,0,"竞赛陆行鸟的“羽力”得到提升后，
便可以参加级别更高的竞赛。","","","","","","","","","",""
317,1,7,False,118,2,0,False,0,0,0,0,0,0,0,0,0,0,"从快捷指令的“金碟游乐场”选择“陆行鸟”，
可以查看竞赛陆行鸟目前的羽力。","","","","","","","","","",""
318,1,0,False,319,2,764,False,0,0,0,0,0,0,0,0,0,0,"呜呜……果然人多的地方最可怕了……
有小魔精变成我的样子逃到这附近来了。
不好意思，能不能麻烦你替我去找找它？　","","","","","","","","","",""
319,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"那只小魔精变身后跟我长得一模一样。
我希望你能使用这个特制烟球让它现出原形。
想要确认我的相貌的时候，就再来找我吧。","","","","","","","","","",""
320,1,0,False,321,2,764,False,0,0,0,0,0,0,0,0,0,0,"喂，你啊，能不能帮我点忙？
是这样的，有捣乱的小魔精潜伏在这附近。","","","","","","","","","",""
321,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"最麻烦的是，那家伙变成了我的样子。
麻烦你去找到那个跟我长得一模一样的家伙，
然后把这个特制烟球丢过去！","","","","","","","","","",""
322,1,0,False,323,2,764,False,0,0,0,0,0,0,0,0,0,0,"呜呜，为什么谁都不相信我说的话……
你……你会相信我的对吧？
有个小魔精变成了我的样子混入了游客中！","","","","","","","","","",""
323,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"那家伙现在跟我长得一模一样，根本没法区分。
相信我，收下这个特制烟球吧。
把它扔向你认为是小魔精的家伙，让它现出原形！","","","","","","","","","",""
324,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咳咳、咳咳？！
这是什么！
这游戏可真是过分……","","","","","","","","","",""
325,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"怎、怎么回事？！
虽然我明白在这充满魅力的游乐场里人会变得不正常，
可你这恶作剧也太过分了，要批评你！","","","","","","","","","",""
326,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊，原来如此……咳咳。
刚才从各个方向都感受到了视线，原来是这么一回事啊。
不过这也是在进行什么活动吗？","","","","","","","","","",""
327,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"没、没抓到吗……失败了啊……
要是再有小魔精混进来，到时候就拜托你了！","","","","","","","","","",""
328,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"没找到吗……
看来要寻找打扮得完全一样的人，
比想象中的还要难啊。","","","","","","","","","",""
329,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀，失败了吗……
你要是能再认真地看看我说不定就找到了！","","","","","","","","","",""
330,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"不行吗……
好吧，我就算掘地三尺也要把小魔精给找出来！
咱们有缘再见吧！","","","","","","","","","",""
331,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"什么，没找到呀……
你没有认真地观察我吧？
真是个容易害羞的家伙。","","","","","","","","","",""
332,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"算了，这也没办法。
我会替你向那个被你认错的人道歉的。
不管结果怎样，还是谢谢你！","","","","","","","","","",""
333,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"咦，失败了吗……
多希望你能找到跟我长得一模一样的女孩子啊。","","","","","","","","","",""
334,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀呀，失败了吗……
真没想到会有这么多跟我长相相似的人聚集在这里。","","","","","","","","","",""
335,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"失败了啊……
还是谢谢你，我再自己去找找吧。","","","","","","","","","",""
336,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"连你也没找到吗……
果然还是只能自己去找啊。
还是谢谢你能来帮我！","","","","","","","","","",""
337,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"是吗，失败了啊……
应该再提醒一下你不要被那些跟我长得相似的人迷惑的。
说到底，还是因为我考虑不周啊。","","","","","","","","","",""
338,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"失败了啊……
我再去找找吧。
感谢你的协助！","","","","","","","","","",""
339,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"可恶！怎么失败了啊！
小魔精这混蛋！","","","","","","","","","",""
340,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"这样啊，没能找到吗……
不过想想这附近有跟我长得一样的家伙在瞎转悠，
就觉得浑身不舒服。","","","","","","","","","",""
341,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"弄错了啊……
别在意啦，<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>。
捣乱的小魔精就是这么麻烦啊。","","","","","","","","","",""
342,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎哟，失败了啊……
不过这也不能怪你。
毕竟跟我打扮得差不多的人实在太多了。","","","","","","","","","",""
343,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇，<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，连你也失败了啊。
特制烟球也用光了，这下只能放弃啦。","","","","","","","","","",""
344,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎……真遗憾。
这回就算捣乱的小魔精赢了。","","","","","","","","","",""
345,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"失败了啊……
算了，这也没办法。
要是发现了跟我很像的人，还要再麻烦你啦！","","","","","","","","","",""
346,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯，不行吗……
小魔精这家伙，还挺难对付啊……","","","","","","","","","",""
347,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀，我还以为找个绝世美女应该挺简单的……
难道说，你……不擅长应对美女吗？","","","","","","","","","",""
348,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"失败了吗……
不，都怪我是大众脸，跟我长得像的人太多了。
我要不要干脆把头发剪了改变下形象呢……","","","","","","","","","",""
349,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你也束手无策吗……
看来还是捣乱的小魔精略胜一筹啊。","","","","","","","","","",""
350,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"特制烟球已经没有了……
虽然很遗憾，但这次还是先放弃吧。","","","","","","","","","",""
351,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"呜！失败了啊！
可恶的小魔精，下次让我碰到了，一定要把你抓起来！","","","","","","","","","",""
352,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你认错人了吗……
为什么你就感受不到我的美丽之处呢……","","","","","","","","","",""
353,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……这样啊，你失败了啊。
算了，既然长相相似的人这么多，你分不清也正常。","","","","","","","","","",""
354,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"被穿着打扮相似的人迷惑了吗……
嗯，真是可惜……","","","","","","","","","",""
355,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你失败了啊……
想必是被人高马大的我给吓傻了吧！
哎，这还真没办法。","","","","","","","","","",""
356,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，你失败了啊……
哎，你也不要太在意。
这都是那个跟我长得一模一样的家伙的错！","","","","","","","","","",""
357,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"这样啊，真是糟糕……
如果你又发现了那只小魔精，
一定要在我破产之前把它抓住啊！","","","","","","","","","",""
358,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"……呜呜，好不甘心。
都怪我太没用了……
真是抱歉，让你也白忙活了一场。","","","","","","","","","",""
359,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯，好遗憾……
小魔精这东西，还真是难对付啊。","","","","","","","","","",""
360,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"竟然会这样……
虽然可能已经没戏了……还是谢谢你能相信我。","","","","","","","","","",""
361,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊，太好啦！
我刚才都已经不知道怎么办才好了……
真是太感谢你了！","","","","","","","","","",""
362,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"不胜感激！
真是的，“换肤”这种能力太让人头疼了。","","","","","","","","","",""
363,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"谢谢你！
这样委托就完成了……可以去玩啦！
多亏了有你帮忙！","","","","","","","","","",""
364,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"太棒啦！
果然拜托你没有错！","","","","","","","","","",""
365,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"太好了！
这样一来金碟游乐场的人们暂时也可以放心了。
也算是给了捣乱的小魔精一点教训吧。","","","","","","","","","",""
366,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"谢谢你！
要是就这样由它一直扮成我的样子可就麻烦大了。
你真是帮了大忙了。","","","","","","","","","",""
367,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇，太好了！
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，谢谢你！","","","","","","","","","",""
368,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"干得漂亮！
捣乱的小魔精也认输了。
真是帮大忙了啊，谢谢你。","","","","","","","","","",""
369,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"非常感谢！
你能在它做恶作剧之前把它找出来，真是帮大忙了！","","","","","","","","","",""
370,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"谢谢你！
我就知道你会成功的！","","","","","","","","","",""
371,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"太棒了！
非常感谢你能把它找出来！","","","","","","","","","",""
372,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哎呀，真是多谢！
竟然能在那么多人里把它给揪出来……
你的本事可不小！","","","","","","","","","",""
373,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"太棒了！
小魔精这混蛋，真是活该！","","","","","","","","","",""
374,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你把小魔精找出来了啊，谢谢！
我可受不了有跟我长得一模一样的人在这附近走来走去。","","","","","","","","","",""
375,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"哇，谢谢你！
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，你真是值得信赖啊。
要是再有小魔精混进来，我还要麻烦你啦！","","","","","","","","","",""
376,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"辛苦你了，真是得救了。
跟我打扮相似的人有那么多，
你竟然能从中把它找出来！","","","","","","","","","",""
377,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"太好啦！
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，谢谢你帮我教训了小魔精！","","","","","","","","","",""
378,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"太棒啦！
四处奔走还是有意义的啊！","","","","","","","","","",""
379,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"捣乱的小魔精要是能反省一下就好了……
如果你再看见像我一样的妖异猎人的话，
麻烦也帮帮他们！谢谢你啦！","","","","","","","","","",""
380,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"真是麻烦你了，不好意思。
我十分佩服你的洞察力，竟然能看穿小魔精的伪装。","","","","","","","","","",""
381,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"干得漂亮！
绝世美女有我一个就已经够了。","","","","","","","","","",""
382,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嗯，太好了……
看来我必须继续努力修行了！
什么时候才能只靠我一个人就抓住小魔精呢……","","","","","","","","","",""
383,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"干得太漂亮了！
捣乱的小魔精这下就没辙啦。","","","","","","","","","",""
384,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"啊，太好了！
多亏有你才没闹出什么大事。
非常感谢。","","","","","","","","","",""
385,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"噢！多谢！
可恶的小魔精，这下老实了吧！","","","","","","","","","",""
386,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"干得好！
看来你充分理解了我的美啊。
我可要好好表扬你一下！","","","","","","","","","",""
387,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你做到了啊！
你竟然从那么多人里面把它找了出来。
太感谢了！","","","","","","","","","",""
388,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你成功了啊！
得救了……谢谢你！","","","","","","","","","",""
389,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"噢，真棒！
竟然没有被人高马大的我吓傻。
你的勇气令人钦佩！","","","","","","","","","",""
390,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"嘿！
<If(PlayerParameter(4))>大姐姐<Else/>大哥哥</If>，你成功了啊！
哎呀，真是打心底里感谢你啊！","","","","","","","","","",""
391,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"得救了！真的非常感谢你。
多亏了你，我这下不用破产了！","","","","","","","","","",""
392,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"你真厉害，谢谢！
我也要以此为契机，克服对人群的恐惧！","","","","","","","","","",""
393,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"拜托你果然没错！
你竟然会如此努力地帮助素不相识的我，
你可真是个好人！","","","","","","","","","",""
394,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"谢谢你救了我！
你是我一辈子的恩人，我绝对不会忘了你的！","","","","","","","","","",""
395,1,0,True,404,2,764,False,0,0,0,0,0,0,0,0,0,0,"看来你已经完成竞赛陆行鸟的登记了。
那么就赶紧来学习一下竞赛的基础吧！","","","","","","","","","",""
396,1,0,True,397,2,764,False,0,0,0,0,0,0,0,0,0,0,"好，接下来就准备参赛吧！
你的这只竞赛陆行鸟是<Value>IntegerParameter(1)</Value>羽力。
那么我来给你简单介绍一下你目前可以参加的竞赛！","","","","","","","","","",""
397,1,0,True,398,2,0,False,0,0,0,0,0,0,0,0,0,0,"首先是“初始级”，这是只有新人训练师才可以参加的级别。
这个级别是为了让新人训练师抓住竞赛的感觉、熟悉竞赛而设的。
因此只有羽力较低的竞赛陆行鸟才可以参加。","","","","","","","","","",""
398,1,0,True,399,2,0,False,0,0,0,0,0,0,0,0,0,0,"羽力上升后能够参加的竞赛级别会发生变化，
遇到的对手会更强。","","","","","","","","","",""
399,1,0,True,400,2,0,False,0,0,0,0,0,0,0,0,0,0,"伴随着难度的增加，可获得的报酬也会更高。
加油变强、取胜吧！","","","","","","","","","",""
400,1,7,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"可以从任务搜索器参加陆行鸟竞赛。","","","","","","","","","",""
401,1,0,True,402,2,764,False,0,0,0,0,0,0,0,0,0,0,"选择好要参加的级别后，下面就要选择“赛道”了。
陆行鸟竞赛的场地设在广阔的大自然，
有穿过海滨沙滩的赛道，也有幽静森林中的赛道。","","","","","","","","","",""
402,1,0,True,403,2,0,False,0,0,0,0,0,0,0,0,0,0,"当然，这些赛道的区别不仅仅在于风景，
不同的赛道其长度和设置的障碍物也会有所不同。","","","","","","","","","",""
403,1,0,False,126,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果能够记住赛道的特征，那么对于赢得竞赛也很有帮助。
你就试着多跑几条赛道，寻找出自己擅长的吧！","","","","","","","","","",""
404,1,7,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"可以从“申请参赛”中选择“竞赛教学”，
一边听取陆行鸟竞赛的基础说明，
一边进行实际操作。","","","","","","","","","",""
405,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"你好像没有完成登记的竞赛陆行鸟呢。
你可以到训鸟师那里给新陆行鸟做登记！","","","","","","","","","",""
406,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"沉浸在本大爷华丽的舞姿之下吧……","","","","","","","","","",""
407,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"哎呀，可爱的小宝贝。
你会向我展示什么样的舞蹈呢，真是期待……","","","","","","","","","",""
408,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<Unknown60>0203</Unknown60>恭喜您。
这<Format(IntegerParameter(1),FF022C)/>金碟币是您的奖品，请收下！
您想要再挑战一次吗？","","","","","","","","","",""
409,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"感谢您的参与。
您想要再挑战一次吗？","","","","","","","","","",""
410,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"所持宠物不足3只，无法参加“萌宠之王”。","","","","","","","","","",""
411,14,0,False,0,0,0,False,412,0,414,416,0,0,0,0,0,0,"萌宠之王","关卡挑战","对战","大赛","游戏向导","取消","","","","",""
412,15,0,False,411,0,0,False,0,0,0,0,0,0,0,0,0,0,"关卡挑战","返回","","","","","","","","",""
413,10,0,False,411,0,0,False,0,0,415,411,0,0,0,0,0,0,"对战","玩家对战（无绩点赛）","玩家对战（绩点赛）","人机对战","返回","","","","","",""
414,10,0,False,411,0,0,False,0,0,0,411,0,0,0,0,0,0,"大赛","大赛对战","大赛信息","排行榜","返回","","","","","",""
415,10,0,False,411,0,0,False,0,0,0,413,0,0,0,0,0,0,"人机对战","讨伐级","歼灭级","歼殛级","返回","","","","","",""
416,10,0,False,411,0,0,False,471,0,411,0,0,0,0,0,0,0,"游戏向导","宠物热键栏的编成方法","玩法教学","返回","","","","","","",""
417,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
418,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>萌宠之王<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
指挥手下的宠物大军获得胜利！

确定要玩吗？","是","否","","","","","","","",""
419,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"第<Value>IntegerParameter(1)</Value>次萌宠之王大赛

开赛时间（地球时间）：
<Time(IntegerParameter(2))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点～
<Time(IntegerParameter(3))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点
参赛资格：<Sheet(MinionRules,IntegerParameter(4),1)/>
大赛规则：<Sheet(MinionRules,IntegerParameter(4),0)/>

","确定","","","","","","","","",""
